iterations,fitness,time,fevals
0,12.0,1.3895e-05,11
10,13.0,2.6275e-05,21
20,15.0,4.59909999999e-05,31
30,15.0,6.3284e-05,41
40,13.0,8.2452e-05,51
50,18.0,0.000100607,61
60,15.0,0.00011837,71
70,19.0,0.000135361,81
80,15.0,0.000152903,91
90,15.0,0.00017141,101
100,17.0,0.000190665,111
110,16.0,0.000209914,121
120,17.0,0.000229395,131
130,22.0,0.000247439,141
140,16.0,0.000264865,151
150,12.0,0.000309189,161
160,12.0,0.000420908,171
170,13.0,0.000441561,181
180,12.0,0.000531466,191
190,12.0,0.000551977,201
200,12.0,0.000572959,211
210,16.0,0.000593515,221
220,15.0,0.000614119,231
230,13.0,0.00063298,241
240,16.0,0.000657114,251
250,14.0,0.000676002,261
260,12.0,0.000694681,271
270,13.0,0.000718071,281
280,13.0,0.000735326,291
290,15.0,0.000753078,301
300,15.0,0.000771815,311
310,15.0,0.000788785,321
320,17.0,0.000805204,331
330,16.0,0.000823676,341
340,14.0,0.000845975,351
350,13.0,0.000866768,361
360,13.0,0.000883777,371
370,13.0,0.000900854,381
380,12.0,0.000919062,391
390,12.0,0.000935944,401
400,12.0,0.000953764,411
410,13.0,0.000970844,421
420,15.0,0.000994398,431
430,14.0,0.001053719,441
440,15.0,0.001069585,451
450,14.0,0.001102089,461
460,15.0,0.001124747,471
470,15.0,0.001212971,481
480,15.0,0.001241079,491
490,15.0,0.001259843,501
500,15.0,0.001278353,511
510,15.0,0.001311626,521
520,15.0,0.001329587,531
530,15.0,0.001348014,541
540,15.0,0.001364887,551
550,16.0,0.001383809,561
560,16.0,0.00140252,571
570,17.0,0.001420675,581
580,17.0,0.001456593,591
590,18.0,0.001475645,601
600,18.0,0.001496611,611
610,19.0,0.001516555,621
620,20.0,0.001535542,631
630,21.0,0.001553525,641
640,21.0,0.001577804,651
650,21.0,0.001595524,661
660,22.0,0.001614124,671
670,22.0,0.001631701,681
680,22.0,0.001652142,691
690,22.0,0.00167235,701
700,22.0,0.001708844,711
710,22.0,0.001727021,721
720,23.0,0.001745284,731
730,23.0,0.001764533,741
740,24.0,0.00178254,751
750,25.0,0.001800979,761
760,26.0,0.001819246,771
770,26.0,0.001871747,781
780,26.0,0.001890429,791
790,26.0,0.001911352,801
800,27.0,0.001932692,811
810,28.0,0.001953386,821
820,28.0,0.001971445,831
830,28.0,0.001991467,841
840,28.0,0.002009342,851
850,28.0,0.002027428,861
860,28.0,0.002046846,871
870,28.0,0.002070022,881
880,28.0,0.002089839,891
890,29.0,0.002107231,901
900,29.0,0.00212405,911
910,29.0,0.002147899,921
920,29.0,0.002166299,931
930,29.0,0.002183599,941
940,29.0,0.002201717,951
950,30.0,0.002220578,961
960,30.0,0.002237223,971
970,30.0,0.002256258,981
980,30.0,0.002274225,991
990,30.0,0.002292701,1001
1000,30.0,0.002311707,1011
