iterations,fitness,time,fevals
0,28.0,0.000858866,671
10,26.0,0.001460873,1245
20,25.0,0.002018309,1810
30,28.0,0.002578782,2395
40,31.0,0.003156596,2956
50,29.0,0.003618144,3544
60,33.0,0.004080316,4124
70,31.0,0.004560038,4705
80,31.0,0.005028615,5278
90,32.0,0.005556226,5860
100,30.0,0.006027093,6440
110,38.0,0.006500155,7017
120,39.0,0.006952237,7599
130,38.0,0.00737835,8177
140,38.0,0.007805041,8745
150,39.0,0.008201801,9313
160,37.0,0.008603792,9889
170,38.0,0.009011829,10458
180,38.0,0.00941686,11022
190,38.0,0.009940566,11603
200,37.0,0.01042155,12179
210,38.0,0.01093957,12756
220,39.0,0.011458186,13345
230,40.0,0.011976749,13933
240,39.0,0.01251203,14513
250,39.0,0.013061547,15089
260,39.0,0.013570929,15659
270,38.0,0.014077517,16248
280,46.0,0.014585273,16827
290,47.0,0.015226377,17393
300,46.0,0.015778124,17956
310,40.0,0.016307502,18544
320,41.0,0.01686405,19113
330,42.0,0.017378783,19707
340,41.0,0.01792542,20296
350,41.0,0.018431882,20876
360,42.0,0.019027736,21451
370,43.0,0.019498808,22013
380,42.0,0.020021929,22582
390,41.0,0.020520606,23177
400,41.0,0.021048963,23752
410,41.0,0.021535719,24320
420,41.0,0.022108129,24896
430,42.0,0.022658888,25470
440,41.0,0.023148955,26041
450,42.0,0.023662246,26600
460,42.0,0.024150917,27182
470,44.0,0.024675999,27752
480,44.0,0.025150892,28329
490,44.0,0.025646678,28905
500,45.0,0.026086714,29475
510,46.0,0.026512512,30033
520,45.0,0.026978795,30620
530,44.0,0.027417868,31175
540,44.0,0.02789025,31752
550,44.0,0.028446274,32336
560,43.0,0.028967398,32923
570,44.0,0.029508839,33518
580,44.0,0.030047038,34087
590,43.0,0.030564256,34665
600,43.0,0.03104994,35242
610,45.0,0.031686442,35808
620,44.0,0.032131337,36377
630,45.0,0.032571789,36939
640,46.0,0.032996618,37512
650,46.0,0.03341747,38097
660,45.0,0.033825693,38667
670,46.0,0.034308543,39239
680,48.0,0.034718888,39820
690,46.0,0.035138508,40415
700,47.0,0.035553584,40995
710,47.0,0.03601187,41582
720,46.0,0.036429524,42156
730,45.0,0.036909649,42725
740,45.0,0.037428603,43305
750,45.0,0.037853697,43876
760,46.0,0.038321769,44455
770,46.0,0.038809566,45031
780,46.0,0.039301016,45610
790,46.0,0.039768518,46176
800,46.0,0.040224503,46746
810,45.0,0.040775772,47323
820,48.0,0.041193589,47906
830,51.0,0.041647265,48472
840,49.0,0.042079274,49050
850,51.0,0.042499504,49631
860,51.0,0.042926498,50187
870,50.0,0.043378782,50757
880,52.0,0.043813224,51346
890,55.0,0.044259637,51930
900,52.0,0.044718,52518
910,52.0,0.045156028,53080
920,49.0,0.045573544,53658
930,64.0,0.045985397,54235
940,59.0,0.046489343,54812
950,59.0,0.046968275,55384
960,63.0,0.047435147,55962
970,60.0,0.047862175,56546
980,61.0,0.048282422,57118
990,64.0,0.048688713,57687
1000,65.0,0.0491774,58268
