iterations,fitness,time,fevals
0,27.0,0.089323272,1000
10,32.0,0.16161341,2100
20,35.0,0.234027796,3200
30,45.0,0.29295631,4300
40,39.0,0.350403779,5400
50,39.0,0.399691987,6500
60,39.0,0.451892988,7600
70,41.0,0.512088558,8700
80,41.0,0.561713842,9800
90,43.0,0.612465604,10900
100,42.0,0.665553737,12000
110,44.0,0.724863471,13100
120,50.0,0.776927633,14200
130,51.0,0.831481024,15300
140,49.0,0.886550277,16400
150,49.0,0.94510727,17500
160,50.0,1.000389508,18600
170,48.0,1.050485113,19700
180,50.0,1.106363795,20800
190,49.0,1.16778738,21900
200,52.0,1.220004353,23000
210,49.0,1.275617662,24100
220,52.0,1.332370203,25200
230,54.0,1.393038696,26300
240,50.0,1.44997277,27400
250,51.0,1.501398072,28500
260,54.0,1.567238293,29600
270,55.0,1.629420242,30700
280,56.0,1.683140981,31800
290,59.0,1.73718834,32900
300,51.0,1.788170681,34000
310,56.0,1.848537881,35100
320,58.0,1.903385488,36200
330,57.0,1.955186783,37300
340,58.0,2.013266974,38400
350,58.0,2.073523565,39500
360,64.0,2.129394668,40600
370,58.0,2.177347401,41700
380,55.0,2.230706678,42800
390,54.0,2.297150265,43900
400,55.0,2.357071803,45000
410,56.0,2.411221082,46100
420,56.0,2.466801122,47200
430,57.0,2.526507189,48300
440,63.0,2.578879659,49400
450,59.0,2.632082591,50500
460,56.0,2.685971236,51600
470,57.0,2.746673923,52700
480,55.0,2.7953912,53800
490,55.0,2.844383533,54900
500,58.0,2.893752903,56000
510,55.0,2.950970639,57100
520,56.0,3.009807417,58200
530,56.0,3.05907803,59300
540,56.0,3.112960798,60400
550,55.0,3.171521541,61500
560,74.0,3.220020222,62600
570,57.0,3.272085489,63700
580,55.0,3.328586711,64800
590,57.0,3.392587228,65900
600,56.0,3.452775875,67000
610,58.0,3.504964157,68100
620,57.0,3.560279343,69200
630,56.0,3.62205254,70300
640,57.0,3.672223448,71400
650,56.0,3.721639118,72500
660,56.0,3.777043886,73600
670,60.0,3.850849892,74700
680,58.0,3.907706465,75800
690,60.0,3.961451204,76900
700,59.0,4.019267175,78000
710,61.0,4.08543872,79100
720,67.0,4.141086312,80200
730,75.0,4.199134466,81300
740,71.0,4.25061207,82400
750,60.0,4.30978371,83500
760,66.0,4.357160831,84600
770,69.0,4.414767627,85700
780,77.0,4.470471671,86800
790,77.0,4.531288185,87900
800,77.0,4.585555755,89000
810,77.0,4.634663472,90100
820,77.0,4.683267474,91200
830,77.0,4.74206806,92300
840,78.0,4.794717131,93400
850,70.0,4.847364092,94500
860,59.0,4.902145042,95600
870,77.0,4.969525732,96700
880,77.0,5.022671714,97800
890,72.0,5.079544186,98900
900,72.0,5.140785279,100000
910,73.0,5.204316309,101100
920,72.0,5.25221486,102200
930,71.0,5.302848596,103300
940,73.0,5.347067122,104400
950,73.0,5.401034631,105500
960,71.0,5.457593753,106600
970,78.0,5.508398954,107700
980,73.0,5.556334482,108800
990,71.0,5.611859179,109900
1000,71.0,5.657412873,111000
