iterations,fitness,time,fevals
0,24.0,0.082083509,1000
10,30.0,0.160836053,2100
20,37.0,0.236096826,3200
30,39.0,0.302998139,4300
40,42.0,0.35883673,5400
50,44.0,0.414042089,6500
60,55.0,0.476286806,7600
70,44.0,0.531486477,8700
80,49.0,0.584215843,9800
90,47.0,0.637440997,10900
100,47.0,0.700979051,12000
110,48.0,0.758781455,13100
120,51.0,0.816825881,14200
130,45.0,0.871397883,15300
140,46.0,0.931839644,16400
150,63.0,1.028571278,17500
160,69.0,1.095038664,18600
170,69.0,1.190550593,19700
180,54.0,1.257120791,20800
190,55.0,1.353175757,21900
200,69.0,1.429135097,23000
210,65.0,1.48594502,24100
220,55.0,1.545169512,25200
230,67.0,1.61287857,26300
240,69.0,1.680795611,27400
250,63.0,1.736482637,28500
260,55.0,1.805263017,29600
270,67.0,1.858422041,30700
280,61.0,1.924742401,31800
290,67.0,1.978180975,32900
300,69.0,2.031231064,34000
310,69.0,2.084140093,35100
320,70.0,2.140546842,36200
330,73.0,2.193633389,37300
340,70.0,2.247840707,38400
350,71.0,2.294462752,39500
360,71.0,2.34721227,40600
370,72.0,2.402423254,41700
380,71.0,2.450281054,42800
390,71.0,2.499705903,43900
400,71.0,2.550618692,45000
410,71.0,2.60442978,46100
420,71.0,2.658324692,47200
430,70.0,2.707869529,48300
440,70.0,2.761118438,49400
450,71.0,2.811728592,50500
460,71.0,2.858504961,51600
470,70.0,2.90937556,52700
480,70.0,2.959854548,53800
490,72.0,3.017329041,54900
500,72.0,3.067855185,56000
510,70.0,3.116741782,57100
520,70.0,3.164884856,58200
530,75.0,3.22443931,59300
540,70.0,3.274693707,60400
550,72.0,3.326137921,61500
560,71.0,3.382953219,62600
570,71.0,3.440241042,63700
580,71.0,3.490997684,64800
590,72.0,3.538753588,65900
600,71.0,3.58932568,67000
610,71.0,3.648033629,68100
620,71.0,3.697138738,69200
630,71.0,3.745602968,70300
640,71.0,3.796195698,71400
650,71.0,3.849062437,72500
660,72.0,3.900924407,73600
670,71.0,3.948526195,74700
680,72.0,3.993652946,75800
690,72.0,4.053002715,76900
700,73.0,4.104319329,78000
710,72.0,4.155911627,79100
720,74.0,4.208051722,80200
730,73.0,4.261852551,81300
740,72.0,4.311406691,82400
750,70.0,4.357545297,83500
760,69.0,4.411869201,84600
770,70.0,4.463430317,85700
780,72.0,4.517885042,86800
790,72.0,4.571783318,87900
800,72.0,4.619590318,89000
810,71.0,4.672345685,90100
820,71.0,4.726706715,91200
830,70.0,4.782220721,92300
840,71.0,4.834125778,93400
850,70.0,4.891369362,94500
860,70.0,4.939012532,95600
870,71.0,4.990703469,96700
880,71.0,5.045258924,97800
890,73.0,5.099282754,98900
900,70.0,5.151609808,100000
910,71.0,5.199153859,101100
920,71.0,5.249635525,102200
930,72.0,5.300562384,103300
940,71.0,5.358529693,104400
950,71.0,5.406968019,105500
960,71.0,5.454894144,106600
970,72.0,5.50423511,107700
980,71.0,5.560643983,108800
990,73.0,5.612706645,109900
1000,70.0,5.663765848,111000
