iterations,fitness,time,fevals
0,23.0,0.090407995,1000
10,44.0,0.172308197,2100
20,53.0,0.245854482,3200
30,54.0,0.312170579,4300
40,54.0,0.380887716,5400
50,53.0,0.445152173,6500
60,53.0,0.505406909,7600
70,53.0,0.56134873,8700
80,57.0,0.6223055,9800
90,54.0,0.689254137,10900
100,54.0,0.745455459,12000
110,52.0,0.803350536,13100
120,57.0,0.866724011,14200
130,53.0,0.929211256,15300
140,53.0,0.993014943,16400
150,54.0,1.050761126,17500
160,59.0,1.112941504,18600
170,55.0,1.175317533,19700
180,56.0,1.233759693,20800
190,55.0,1.28972938,21900
200,54.0,1.344476787,23000
210,54.0,1.401920636,24100
220,55.0,1.457444071,25200
230,55.0,1.515286707,26300
240,55.0,1.572539127,27400
250,55.0,1.630058201,28500
260,55.0,1.686701595,29600
270,56.0,1.741363642,30700
280,55.0,1.797707328,31800
290,56.0,1.85463262,32900
300,55.0,1.910579752,34000
310,55.0,1.97116334,35100
320,55.0,2.032891718,36200
330,56.0,2.090929605,37300
340,56.0,2.14982401,38400
350,56.0,2.208736303,39500
360,58.0,2.270212564,40600
370,56.0,2.330091977,41700
380,56.0,2.384415875,42800
390,68.0,2.445780302,43900
400,56.0,2.502489343,45000
410,60.0,2.562372509,46100
420,61.0,2.62423362,47200
430,61.0,2.6853181,48300
440,58.0,2.753472767,49400
450,61.0,2.815702361,50500
460,62.0,2.869684074,51600
470,65.0,2.924175174,52700
480,56.0,2.980409241,53800
490,65.0,3.038191013,54900
500,66.0,3.096072454,56000
510,66.0,3.151218327,57100
520,57.0,3.20519686,58200
530,65.0,3.262357639,59300
540,58.0,3.319080052,60400
550,62.0,3.378764404,61500
560,67.0,3.437244802,62600
570,57.0,3.500521126,63700
580,62.0,3.555300708,64800
590,56.0,3.614886529,65900
600,57.0,3.672015787,67000
610,56.0,3.72784531,68100
620,57.0,3.784315007,69200
630,67.0,3.840666358,70300
640,62.0,3.891984885,71400
650,57.0,3.952006053,72500
660,61.0,4.004953591,73600
670,62.0,4.064550071,74700
680,66.0,4.127454507,75800
690,68.0,4.188529703,76900
700,65.0,4.249861452,78000
710,61.0,4.312302267,79100
720,62.0,4.377976827,80200
730,57.0,4.437242446,81300
740,65.0,4.491290215,82400
750,56.0,4.547954167,83500
760,65.0,4.60727194,84600
770,62.0,4.663268094,85700
780,65.0,4.717331662,86800
790,67.0,4.771417286,87900
800,67.0,4.830683254,89000
810,61.0,4.88740989,90100
820,65.0,4.943379513,91200
830,65.0,4.997751399,92300
840,60.0,5.063175978,93400
850,64.0,5.120263312,94500
860,65.0,5.173756203,95600
870,61.0,5.228838017,96700
880,59.0,5.28362219,97800
890,62.0,5.336155565,98900
900,61.0,5.391652926,100000
910,59.0,5.446481345,101100
920,66.0,5.503042039,102200
930,69.0,5.561498166,103300
940,60.0,5.614495597,104400
950,66.0,5.667084836,105500
960,67.0,5.72583973,106600
970,66.0,5.781516629,107700
980,58.0,5.832702319,108800
990,60.0,5.886567717,109900
1000,66.0,5.942755134,111000
