iterations,fitness,time,fevals
0,14.0,1.9661e-05,11
10,16.0,5.0856e-05,21
20,12.0,0.000103567,31
30,14.0,0.000132663,41
40,13.0,0.000158535,51
50,15.0,0.000190502,61
60,14.0,0.000338504,71
70,14.0,0.000381622,81
80,14.0,0.0004133,91
90,14.0,0.00044033,101
100,13.0,0.000461888,111
110,14.0,0.000500067,121
120,13.0,0.000541233,131
130,12.0,0.00057695,141
140,12.0,0.000601972,151
150,11.0,0.000615875,161
160,13.0,0.000629796,171
170,15.0,0.000642373,181
180,14.0,0.000655956,191
190,14.0,0.000696107,201
200,12.0,0.000726063,211
210,14.0,0.000738521,221
220,13.0,0.000751308,231
230,14.0,0.000763095,241
240,13.0,0.000773255,251
250,14.0,0.000784528,261
260,12.0,0.000797498,271
270,13.0,0.00080923,281
280,12.0,0.000819174,291
290,13.0,0.00083104,301
300,10.0,0.00084392,311
310,12.0,0.000855651,321
320,12.0,0.000867372,331
330,11.0,0.000878803,341
340,12.0,0.00089213,351
350,13.0,0.000903295,361
360,12.0,0.000914577,371
370,12.0,0.000926379,381
380,14.0,0.000937491,391
390,13.0,0.000950807,401
400,12.0,0.000973601,411
410,12.0,0.000984093,421
420,12.0,0.000997149,431
430,12.0,0.001008275,441
440,15.0,0.001018249,451
450,15.0,0.001028905,461
460,15.0,0.001039631,471
470,15.0,0.00104958,481
480,18.0,0.001059983,491
490,19.0,0.001071057,501
500,19.0,0.001082718,511
510,19.0,0.001093564,521
520,19.0,0.001104141,531
530,19.0,0.001115044,541
540,19.0,0.001125719,551
550,19.0,0.001135971,561
560,19.0,0.001147807,571
570,19.0,0.00115838,581
580,19.0,0.001167972,591
590,20.0,0.001178128,601
600,20.0,0.001189807,611
610,22.0,0.001204128,621
620,23.0,0.001215576,631
630,23.0,0.001226018,641
640,23.0,0.001261358,651
650,24.0,0.001273608,661
660,24.0,0.001286187,671
670,25.0,0.001298939,681
680,25.0,0.001310348,691
690,25.0,0.001322853,701
700,25.0,0.001334253,711
710,25.0,0.001346176,721
720,25.0,0.001432393,731
730,26.0,0.001463332,741
740,26.0,0.001483707,751
750,27.0,0.001501265,761
760,27.0,0.001515659,771
770,27.0,0.00152915,781
780,28.0,0.001571123,791
790,29.0,0.001600611,801
800,29.0,0.001620655,811
810,29.0,0.001636485,821
820,29.0,0.001649374,831
830,29.0,0.001662751,841
840,29.0,0.001675088,851
850,29.0,0.001689046,861
860,29.0,0.001701008,871
870,29.0,0.001712718,881
880,29.0,0.001724267,891
890,29.0,0.001738949,901
900,29.0,0.001752158,911
910,29.0,0.00176466,921
920,32.0,0.001777863,931
930,32.0,0.001791529,941
940,32.0,0.001804401,951
950,32.0,0.001816948,961
960,32.0,0.001828208,971
970,32.0,0.001844844,981
980,32.0,0.001858019,991
990,33.0,0.001870016,1001
1000,38.0,0.001882818,1011
