iterations,fitness,time,fevals
0,26.0,0.092542643,1000
10,33.0,0.170012328,2100
20,36.0,0.244792522,3200
30,42.0,0.324682295,4300
40,39.0,0.395285873,5400
50,43.0,0.464340126,6500
60,41.0,0.539375808,7600
70,46.0,0.6110891,8700
80,44.0,0.680924116,9800
90,43.0,0.754755617,10900
100,46.0,0.828138628,12000
110,49.0,0.894650927,13100
120,49.0,0.967737046,14200
130,56.0,1.048016842,15300
140,52.0,1.116810491,16400
150,50.0,1.200491551,17500
160,54.0,1.271434066,18600
170,49.0,1.335266138,19700
180,50.0,1.402759185,20800
190,51.0,1.470615196,21900
200,51.0,1.538488219,23000
210,49.0,1.604963622,24100
220,48.0,1.675192287,25200
230,50.0,1.74459378,26300
240,51.0,1.80877075,27400
250,51.0,1.874569528,28500
260,56.0,1.937353702,29600
270,51.0,2.00193735,30700
280,52.0,2.069752357,31800
290,51.0,2.129713888,32900
300,50.0,2.194679984,34000
310,54.0,2.258137428,35100
320,60.0,2.333346222,36200
330,56.0,2.395555325,37300
340,53.0,2.457215938,38400
350,58.0,2.524760596,39500
360,60.0,2.595907754,40600
370,59.0,2.654469904,41700
380,60.0,2.716567425,42800
390,59.0,2.779948243,43900
400,62.0,2.846415034,45000
410,58.0,2.903713529,46100
420,60.0,2.961201381,47200
430,58.0,3.024872454,48300
440,57.0,3.09340761,49400
450,58.0,3.155158133,50500
460,57.0,3.216962004,51600
470,58.0,3.282177252,52700
480,60.0,3.347348146,53800
490,57.0,3.404770188,54900
500,56.0,3.469444483,56000
510,60.0,3.551539894,57100
520,60.0,3.637392944,58200
530,59.0,3.699416996,59300
540,58.0,3.760140739,60400
550,57.0,3.837580736,61500
560,58.0,3.896322241,62600
570,57.0,3.954192244,63700
580,57.0,4.0411668,64800
590,58.0,4.103802588,65900
600,58.0,4.171853031,67000
610,57.0,4.236998744,68100
620,57.0,4.30943034,69200
630,58.0,4.370102919,70300
640,55.0,4.432975523,71400
650,55.0,4.499401375,72500
660,56.0,4.566322539,73600
670,55.0,4.632887125,74700
680,54.0,4.69760971,75800
690,56.0,4.76044424,76900
700,54.0,4.838163035,78000
710,53.0,4.92030769,79100
720,55.0,4.984283817,80200
730,56.0,5.056979186,81300
740,53.0,5.124383482,82400
750,54.0,5.183614793,83500
760,55.0,5.249477772,84600
770,54.0,5.319706179,85700
780,52.0,5.392557221,86800
790,51.0,5.458810075,87900
800,53.0,5.523751631,89000
810,51.0,5.596859837,90100
820,53.0,5.667496921,91200
830,58.0,5.744796902,92300
840,58.0,5.811662339,93400
850,58.0,5.876955404,94500
860,57.0,5.940838369,95600
870,54.0,6.012626004,96700
880,58.0,6.081760254,97800
890,55.0,6.146290054,98900
900,54.0,6.208994741,100000
910,52.0,6.279234007,101100
920,52.0,6.350629694,102200
930,50.0,6.411203812,103300
940,54.0,6.474042196,104400
950,52.0,6.54549517,105500
960,52.0,6.611765469,106600
970,49.0,6.679577634,107700
980,50.0,6.751224715,108800
990,50.0,6.819621291,109900
1000,51.0,6.895228579,111000
