iterations,fitness,time,fevals
0,13.0,2.2097e-05,11
10,10.0,4.07569999999e-05,21
20,11.0,5.8457e-05,31
30,11.0,7.5472e-05,41
40,14.0,0.000105374,51
50,14.0,0.000122084,61
60,15.0,0.000139287,71
70,15.0,0.000157138,81
80,15.0,0.000174052,91
90,15.0,0.000196507,101
100,15.0,0.000219438,111
110,18.0,0.000237276,121
120,18.0,0.000256558,131
130,19.0,0.000277026,141
140,19.0,0.000293493,151
150,20.0,0.000311997,161
160,22.0,0.00033137,171
170,22.0,0.000352326,181
180,22.0,0.000371229,191
190,22.0,0.000393921,201
200,22.0,0.000412688,211
210,22.0,0.000431284,221
220,22.0,0.000449915,231
230,22.0,0.000528384,241
240,22.0,0.000545852,251
250,31.0,0.00056253,261
260,31.0,0.000580567,271
270,32.0,0.000600201,281
280,32.0,0.000620851,291
290,32.0,0.000638418,301
300,39.0,0.000655896,311
310,39.0,0.00067296,321
320,40.0,0.000690489,331
330,40.0,0.000708516,341
340,40.0,0.000726853,351
350,41.0,0.00074407,361
360,41.0,0.000760513,371
370,41.0,0.000777969,381
380,41.0,0.000796215,391
390,41.0,0.000814114,401
400,41.0,0.000836144,411
410,41.0,0.000856028000001,421
420,41.0,0.000873119000001,431
430,41.0,0.000891101,441
440,41.0,0.0009102,451
450,41.0,0.000930043,461
460,41.0,0.000948879,471
470,41.0,0.000966835,481
480,41.0,0.000984284,491
490,41.0,0.001002886,501
500,42.0,0.001023166,511
510,42.0,0.001043127,521
520,42.0,0.001064664,531
530,42.0,0.001084357,541
540,42.0,0.001107699,551
550,42.0,0.001131064,561
560,42.0,0.001151717,571
570,42.0,0.001172178,581
580,43.0,0.001191066,591
590,43.0,0.001211234,601
600,43.0,0.001230125,611
610,43.0,0.001250985,621
620,43.0,0.001272323,631
630,44.0,0.001290693,641
640,44.0,0.001309697,651
650,46.0,0.001330518,661
660,46.0,0.001349625,671
670,47.0,0.001369344,681
680,47.0,0.001387605,691
690,47.0,0.00142267,701
700,47.0,0.001442132,711
710,47.0,0.001463242,721
720,47.0,0.001493952,731
730,47.0,0.001515574,741
740,48.0,0.001533662,751
750,48.0,0.001554456,761
760,49.0,0.001575653,771
770,50.0,0.001595025,781
780,51.0,0.001615206,791
790,51.0,0.001634527,801
800,51.0,0.001663318,811
810,51.0,0.001680381,821
820,51.0,0.00170083,831
830,51.0,0.001734283,841
840,51.0,0.001766165,851
850,51.0,0.001789866,861
860,51.0,0.001809815,871
870,51.0,0.001832535,881
880,51.0,0.00185419,891
890,52.0,0.001872289,901
900,52.0,0.001903063,911
910,52.0,0.001924193,921
920,52.0,0.001958732,931
930,52.0,0.00197916,941
940,52.0,0.002000059,951
950,52.0,0.002028934,961
960,52.0,0.002047435,971
970,52.0,0.002067821,981
980,52.0,0.00208868,991
990,52.0,0.002109833,1001
1000,52.0,0.002127539,1011
