iterations,fitness,time,fevals
0,25.0,0.001006735,285
10,25.0,0.001820891,467
20,25.0,0.002721417,653
30,26.0,0.003637693,845
40,26.0,0.004720305,1035
50,26.0,0.005799688,1220
60,27.0,0.00659028,1402
70,27.0,0.00763829,1586
80,27.0,0.008673805,1773
90,26.0,0.009575342,1965
100,26.0,0.01033382,2144
110,26.0,0.011115552,2325
120,26.0,0.011892675,2509
130,26.0,0.023890359,2697
140,26.0,0.024178839,2881
150,26.0,0.024494845,3069
160,26.0,0.024906721,3256
170,27.0,0.025169824,3442
180,27.0,0.025417694,3629
190,27.0,0.025682394,3814
200,27.0,0.025918616,4001
210,27.0,0.02615163,4188
220,27.0,0.026487138,4379
230,27.0,0.026933441,4569
240,27.0,0.027222729,4760
250,27.0,0.02750235,4940
260,27.0,0.02775569,5125
270,27.0,0.027983842,5310
280,27.0,0.028213992,5494
290,27.0,0.028441411,5677
300,27.0,0.028676787,5864
310,27.0,0.028911535,6056
320,27.0,0.029201205,6245
330,27.0,0.029496937,6424
340,27.0,0.029804847,6606
350,27.0,0.030055856,6789
360,27.0,0.030494955,6981
370,27.0,0.030756149,7171
380,27.0,0.031112974,7357
390,27.0,0.031382555,7541
400,27.0,0.031629026,7726
410,27.0,0.031910293,7911
420,27.0,0.032146371,8096
430,28.0,0.032393728,8281
440,28.0,0.032644528,8468
450,27.0,0.032884081,8653
460,27.0,0.03311034,8829
470,28.0,0.033339745,9016
480,27.0,0.033571525,9203
490,27.0,0.033789839,9384
500,28.0,0.034033325,9571
510,28.0,0.034276625,9755
520,29.0,0.034518833,9936
530,29.0,0.034767618,10122
540,29.0,0.035021774,10311
550,30.0,0.035276369,10493
560,29.0,0.035526862,10682
570,29.0,0.035778929,10871
580,29.0,0.036036982,11055
590,29.0,0.036360646,11243
600,29.0,0.036665271,11421
610,28.0,0.036920752,11608
620,29.0,0.03716608,11792
630,29.0,0.037410895,11977
640,29.0,0.03766066,12164
650,29.0,0.038015619,12350
660,29.0,0.038261193,12537
670,30.0,0.038504728,12728
680,29.0,0.038747606,12914
690,30.0,0.038998476,13093
700,30.0,0.039246067,13275
710,30.0,0.039495902,13464
720,31.0,0.039815161,13651
730,31.0,0.040068044,13841
740,31.0,0.040338832,14015
750,31.0,0.040651924,14199
760,32.0,0.040913165,14388
770,32.0,0.041159695,14574
780,32.0,0.041446112,14757
790,32.0,0.041690706,14945
800,32.0,0.041936329,15132
810,31.0,0.042187645,15322
820,31.0,0.042435186,15509
830,32.0,0.042687228,15694
840,32.0,0.042935244,15881
850,32.0,0.04321961,16066
860,32.0,0.043461467,16250
870,32.0,0.043701268,16428
880,32.0,0.043980355,16614
890,32.0,0.044219437,16799
900,32.0,0.044460541,16981
910,32.0,0.044699541,17159
920,33.0,0.044944291,17345
930,33.0,0.045182853,17527
940,33.0,0.045432845,17715
950,33.0,0.045653945,17909
960,34.0,0.045879054,18094
970,33.0,0.046195594,18283
980,33.0,0.046423456,18465
990,33.0,0.046646942,18652
1000,35.0,0.046896252,18834
