iterations,fitness,time,fevals
0,25.0,0.085097696,1000
10,29.0,0.158641792,2100
20,31.0,0.218587328,3200
30,37.0,0.27608021,4300
40,32.0,0.337869602,5400
50,32.0,0.399333436,6500
60,31.0,0.455432817,7600
70,30.0,0.514126305,8700
80,33.0,0.572105586,9800
90,31.0,0.626722385,10900
100,29.0,0.680855098,12000
110,31.0,0.72895663,13100
120,32.0,0.790698385,14200
130,30.0,0.846160125,15300
140,30.0,0.90173711,16400
150,29.0,0.957771903,17500
160,30.0,1.018366702,18600
170,30.0,1.078210156,19700
180,33.0,1.137940077,20800
190,29.0,1.194618656,21900
200,31.0,1.253075276,23000
210,31.0,1.316183666,24100
220,30.0,1.373469248,25200
230,31.0,1.426773397,26300
240,33.0,1.484750904,27400
250,30.0,1.545053837,28500
260,31.0,1.600012227,29600
270,29.0,1.651075549,30700
280,32.0,1.705119032,31800
290,30.0,1.762574894,32900
300,33.0,1.824646182,34000
310,32.0,1.884314728,35100
320,31.0,1.94322475,36200
330,32.0,2.004734053,37300
340,35.0,2.05967749,38400
350,31.0,2.119045969,39500
360,30.0,2.182823612,40600
370,29.0,2.242211305,41700
380,30.0,2.295984573,42800
390,31.0,2.34608516,43900
400,30.0,2.40344036,45000
410,32.0,2.462251426,46100
420,33.0,2.523493377,47200
430,32.0,2.579084456,48300
440,32.0,2.638515512,49400
450,31.0,2.701320343,50500
460,31.0,2.759760519,51600
470,31.0,2.817548675,52700
480,31.0,2.875752671,53800
490,30.0,2.932120298,54900
500,32.0,2.997034226,56000
510,30.0,3.052501191,57100
520,30.0,3.110356618,58200
530,32.0,3.168531205,59300
540,31.0,3.228669732,60400
550,29.0,3.285534039,61500
560,29.0,3.340651414,62600
570,31.0,3.396605923,63700
580,30.0,3.45229355,64800
590,31.0,3.505333537,65900
600,29.0,3.561240364,67000
610,31.0,3.621516944,68100
620,30.0,3.678536322,69200
630,34.0,3.729914982,70300
640,30.0,3.786792477,71400
650,29.0,3.844883682,72500
660,30.0,3.898639102,73600
670,31.0,3.95473771,74700
680,30.0,4.008671238,75800
690,30.0,4.064009651,76900
700,30.0,4.11801711,78000
710,34.0,4.175071823,79100
720,32.0,4.234740462,80200
730,33.0,4.293019485,81300
740,36.0,4.348982882,82400
750,36.0,4.400891184,83500
760,36.0,4.460314389,84600
770,39.0,4.518951451,85700
780,32.0,4.571316967,86800
790,33.0,4.623567057,87900
800,33.0,4.679804756,89000
810,31.0,4.737254377,90100
820,31.0,4.792825831,91200
830,37.0,4.84351985,92300
840,40.0,4.902365414,93400
850,39.0,4.963410536,94500
860,40.0,5.022156252,95600
870,40.0,5.072813065,96700
880,39.0,5.1279425,97800
890,41.0,5.189322358,98900
900,40.0,5.244953361,100000
910,40.0,5.295480334,101100
920,42.0,5.351836521,102200
930,39.0,5.411203028,103300
940,40.0,5.469849716,104400
950,42.0,5.522783375,105500
960,39.0,5.573653275,106600
970,40.0,5.634303295,107700
980,40.0,5.687923968,108800
990,38.0,5.738368353,109900
1000,38.0,5.791410177,111000
