iterations,fitness,time,fevals
0,28.0,0.087707668,1000
10,30.0,0.165712212,2100
20,34.0,0.234767498,3200
30,36.0,0.28997817,4300
40,35.0,0.342232626,5400
50,36.0,0.397214452,6500
60,35.0,0.460473949,7600
70,35.0,0.511296509,8700
80,35.0,0.562892535,9800
90,35.0,0.615298979,10900
100,35.0,0.672637532,12000
110,35.0,0.727541869,13100
120,35.0,0.781258525,14200
130,36.0,0.833564727,15300
140,35.0,0.895145218,16400
150,35.0,0.946173145,17500
160,35.0,0.998555435,18600
170,36.0,1.050001442,19700
180,35.0,1.100717258,20800
190,36.0,1.154068072,21900
200,35.0,1.205273105,23000
210,35.0,1.25463373,24100
220,35.0,1.303758425,25200
230,36.0,1.368843884,26300
240,35.0,1.418667091,27400
250,35.0,1.470999213,28500
260,36.0,1.52777887,29600
270,36.0,1.580852751,30700
280,35.0,1.637201907,31800
290,37.0,1.688995122,32900
300,37.0,1.745490378,34000
310,37.0,1.797806892,35100
320,37.0,1.855727793,36200
330,37.0,1.909998948,37300
340,37.0,1.968907485,38400
350,38.0,2.019686276,39500
360,36.0,2.081474462,40600
370,36.0,2.135069126,41700
380,36.0,2.196195613,42800
390,38.0,2.243224366,43900
400,38.0,2.292655496,45000
410,36.0,2.349139166,46100
420,36.0,2.399917755,47200
430,37.0,2.460691264,48300
440,36.0,2.508878269,49400
450,36.0,2.563435027,50500
460,38.0,2.63125784,51600
470,37.0,2.69636463,52700
480,36.0,2.749275247,53800
490,36.0,2.801003349,54900
500,38.0,2.86410667,56000
510,36.0,2.915369908,57100
520,36.0,2.965456855,58200
530,36.0,3.016886498,59300
540,36.0,3.064813142,60400
550,37.0,3.123612261,61500
560,38.0,3.169992312,62600
570,36.0,3.221784136,63700
580,37.0,3.27320312,64800
590,38.0,3.329406395,65900
600,38.0,3.383129751,67000
610,37.0,3.432957115,68100
620,36.0,3.486517816,69200
630,36.0,3.544931283,70300
640,37.0,3.596466491,71400
650,38.0,3.644694905,72500
660,36.0,3.694601547,73600
670,38.0,3.750125555,74700
680,36.0,3.806680406,75800
690,36.0,3.857066706,76900
700,37.0,3.906715674,78000
710,36.0,3.970050453,79100
720,37.0,4.020285024,80200
730,36.0,4.06951383,81300
740,36.0,4.122171727,82400
750,36.0,4.183529793,83500
760,37.0,4.23579975,84600
770,36.0,4.288908416,85700
780,36.0,4.34510646,86800
790,38.0,4.405237881,87900
800,37.0,4.455334384,89000
810,38.0,4.511620138,90100
820,36.0,4.568860969,91200
830,38.0,4.637359913,92300
840,36.0,4.702876973,93400
850,36.0,4.774665867,94500
860,36.0,4.861856163,95600
870,37.0,4.922386948,96700
880,37.0,5.037284165,97800
890,39.0,5.10706136,98900
900,36.0,5.162978067,100000
910,36.0,5.215789965,101100
920,36.0,5.269737786,102200
930,39.0,5.330110902,103300
940,39.0,5.393371998,104400
950,37.0,5.449556531,105500
960,37.0,5.508591098,106600
970,39.0,5.567377839,107700
980,38.0,5.620968735,108800
990,38.0,5.675844926,109900
1000,36.0,5.730523074,111000
