iterations,fitness,time,fevals
0,21.0,0.000445209,439
10,22.0,0.0007938,782
20,23.0,0.001127763,1113
30,24.0,0.001432941,1450
40,25.0,0.001744012,1769
50,25.0,0.002049034,2097
60,26.0,0.002409504,2433
70,27.0,0.002758115,2767
80,30.0,0.003078421,3103
90,30.0,0.003373251,3432
100,30.0,0.003665984,3770
110,31.0,0.003952022,4102
120,32.0,0.004231136,4430
130,34.0,0.004506374,4761
140,34.0,0.004786154,5104
150,34.0,0.005063944,5442
160,31.0,0.005339717,5778
170,31.0,0.005742524,6120
180,34.0,0.006047527,6445
190,32.0,0.006425867,6785
200,32.0,0.006727646,7127
210,33.0,0.007068808,7472
220,38.0,0.007459148,7810
230,38.0,0.007826557,8153
240,34.0,0.008143659,8494
250,38.0,0.008435013,8828
260,39.0,0.008808454,9164
270,38.0,0.009393909,9495
280,42.0,0.009727606,9834
290,40.0,0.010035817,10169
300,39.0,0.010340164,10499
310,40.0,0.010731399,10828
320,39.0,0.011058278,11172
330,40.0,0.011376884,11512
340,40.0,0.011675208,11857
350,41.0,0.011982249,12194
360,41.0,0.012282229,12530
370,42.0,0.012575135,12873
380,41.0,0.012957956,13215
390,42.0,0.01330935,13537
400,42.0,0.013732079,13869
410,41.0,0.014140502,14203
420,44.0,0.014544046,14532
430,44.0,0.014977603,14870
440,44.0,0.015403462,15200
450,43.0,0.015805073,15532
460,44.0,0.016199155,15873
470,44.0,0.016585591,16210
480,44.0,0.01699132,16549
490,45.0,0.017375512,16891
500,45.0,0.017766736,17229
510,45.0,0.018274382,17559
520,45.0,0.018682557,17897
530,45.0,0.019086455,18234
540,47.0,0.019478295,18564
550,46.0,0.019840244,18908
560,47.0,0.020192503,19245
570,48.0,0.020533268,19565
580,46.0,0.020917017,19894
590,46.0,0.021322286,20233
600,45.0,0.021714061,20561
610,46.0,0.022113865,20899
620,46.0,0.022589876,21233
630,47.0,0.022997729,21575
640,47.0,0.023397636,21909
650,47.0,0.02379307,22241
660,48.0,0.024190755,22570
670,48.0,0.024575342,22904
680,48.0,0.02499278,23231
690,48.0,0.025380884,23560
700,47.0,0.025807077,23893
710,46.0,0.026185945,24233
720,48.0,0.026641569,24566
730,48.0,0.02702442,24901
740,48.0,0.027405264,25228
750,48.0,0.027806507,25554
760,48.0,0.028198851,25893
770,49.0,0.028585209,26231
780,48.0,0.028922298,26565
790,48.0,0.029229679,26896
800,48.0,0.029536473,27230
810,48.0,0.029850443,27575
820,47.0,0.030173363,27914
830,48.0,0.030514693,28250
840,49.0,0.03085396,28587
850,48.0,0.031273091,28924
860,48.0,0.031622179,29259
870,48.0,0.031988048,29592
880,48.0,0.032345594,29930
890,47.0,0.032907306,30261
900,48.0,0.033312827,30596
910,48.0,0.033697582,30933
920,47.0,0.034141679,31261
930,47.0,0.03502042,31596
940,48.0,0.035804321,31929
950,49.0,0.036177928,32270
960,50.0,0.036566916,32601
970,50.0,0.036943376,32932
980,50.0,0.037384505,33263
990,50.0,0.03832246,33595
1000,49.0,0.038858989,33929
