iterations,fitness,time,fevals
0,15.0,2.1961e-05,11
10,17.0,4.3269e-05,21
20,17.0,6.3191e-05,31
30,18.0,8.2532e-05,41
40,18.0,0.000104349,51
50,18.0,0.000122276,61
60,18.0,0.000138908,71
70,18.0,0.000153195,81
80,18.0,0.000170453,91
90,18.0,0.000206688,101
100,18.0,0.000225923,111
110,18.0,0.000245996,121
120,18.0,0.000263239,131
130,18.0,0.000294458,141
140,18.0,0.000312484,151
150,19.0,0.000331887,161
160,19.0,0.000425056,171
170,19.0,0.000451775,181
180,19.0,0.000470282,191
190,19.0,0.000489765,201
200,19.0,0.00050953,211
210,19.0,0.000529138,221
220,19.0,0.000550039,231
230,19.0,0.000576588,241
240,19.0,0.000593812,251
250,19.0,0.000613033,261
260,19.0,0.000632507,271
270,19.0,0.000671981,281
280,19.0,0.000691588,291
290,19.0,0.000711861,301
300,19.0,0.00074284,311
310,20.0,0.000759626,321
320,20.0,0.000790778,331
330,20.0,0.000807944,341
340,20.0,0.000824176,351
350,20.0,0.00087149,361
360,20.0,0.000889001,371
370,20.0,0.000906053,381
380,20.0,0.000921682,391
390,20.0,0.000961883,401
400,20.0,0.000979204,411
410,20.0,0.000995805,421
420,20.0,0.001019805,431
430,20.0,0.00103951,441
440,20.0,0.001057329,451
450,20.0,0.001074581,461
460,20.0,0.001130499,471
470,20.0,0.001144748,481
480,20.0,0.001158998,491
490,20.0,0.001172618,501
500,22.0,0.001188343,511
510,23.0,0.001208797,521
520,23.0,0.00123374,531
530,26.0,0.001249799,541
540,26.0,0.001265334,551
550,26.0,0.001283092,561
560,27.0,0.00130915,571
570,28.0,0.001331861,581
580,34.0,0.001355338,591
590,35.0,0.001384008,601
600,35.0,0.00140721,611
610,35.0,0.001422407,621
620,35.0,0.001439351,631
630,35.0,0.001453271,641
640,35.0,0.001470097,651
650,35.0,0.001483757,661
660,35.0,0.001497545,671
670,35.0,0.001512265,681
680,35.0,0.001528491,691
690,35.0,0.001542638,701
700,38.0,0.001556935,711
710,38.0,0.001571183,721
720,38.0,0.001585024,731
730,38.0,0.001599845,741
740,38.0,0.001613566,751
750,38.0,0.001627448,761
760,38.0,0.001644566,771
770,38.0,0.00165667,781
780,38.0,0.0016881,791
790,38.0,0.001704142,801
800,38.0,0.001716783,811
810,38.0,0.001732513,821
820,38.0,0.001747472,831
830,38.0,0.001760681,841
840,38.0,0.001773347,851
850,38.0,0.001786247,861
860,38.0,0.00180184,871
870,38.0,0.001890984,881
880,38.0,0.00190526,891
890,38.0,0.001918539,901
900,38.0,0.001962189,911
910,38.0,0.001975998,921
920,38.0,0.001988998,931
930,38.0,0.002009856,941
940,38.0,0.002026255,951
950,38.0,0.00203951,961
960,38.0,0.002051221,971
970,38.0,0.002128863,981
980,38.0,0.002141565,991
990,38.0,0.002154828,1001
1000,38.0,0.002170819,1011
