iterations,fitness,time,fevals
0,22.0,0.001958725,734
10,25.0,0.003689665,1357
20,28.0,0.005133322,1990
30,27.0,0.006504153,2618
40,29.0,0.007906638,3243
50,30.0,0.009491752,3874
60,32.0,0.010852779,4505
70,31.0,0.011892772,5122
80,33.0,0.013013195,5758
90,33.0,0.014407428,6385
100,32.0,0.015618483,7020
110,33.0,0.01666625,7645
120,33.0,0.017785031,8286
130,33.0,0.018834168,8936
140,34.0,0.020002473,9557
150,34.0,0.021091976,10181
160,33.0,0.022100785,10803
170,34.0,0.023091525,11418
180,35.0,0.023882634,12054
190,39.0,0.024501089,12671
200,37.0,0.025099501,13302
210,40.0,0.025730428,13924
220,38.0,0.026792978,14549
230,36.0,0.027987312,15196
240,37.0,0.029193205,15821
250,37.0,0.030190373,16455
260,37.0,0.031183547,17080
270,40.0,0.032196935,17708
280,41.0,0.033321953,18336
290,41.0,0.03435995,18959
300,40.0,0.035455089,19589
310,44.0,0.036525936,20215
320,42.0,0.037920591,20850
330,41.0,0.039095743,21487
340,41.0,0.040093153,22135
350,42.0,0.041095881,22753
360,43.0,0.042085401,23378
370,43.0,0.043110806,24001
380,43.0,0.044084003,24628
390,43.0,0.04516297,25261
400,44.0,0.046186056,25883
410,43.0,0.04716904,26520
420,43.0,0.048180551,27154
430,44.0,0.04920341,27774
440,44.0,0.050210995,28403
450,44.0,0.051352094,29027
460,44.0,0.052583721,29643
470,43.0,0.053710206,30269
480,43.0,0.054852453,30899
490,45.0,0.055917938,31522
500,45.0,0.057144602,32159
510,44.0,0.058203127,32796
520,44.0,0.059183321,33427
530,44.0,0.060222225,34064
540,45.0,0.061274396,34696
550,47.0,0.062295242,35326
560,46.0,0.063376179,35951
570,44.0,0.064371235,36591
580,48.0,0.065706584,37218
590,52.0,0.066808868,37834
600,52.0,0.067864473,38461
610,52.0,0.069027796,39076
620,52.0,0.070009248,39713
630,51.0,0.071057436,40341
640,51.0,0.072106158,40960
650,53.0,0.073590932,41592
660,53.0,0.076344286,42223
670,53.0,0.077833971,42843
680,54.0,0.078826041,43462
690,57.0,0.079969118,44095
700,57.0,0.080922813,44727
710,55.0,0.081901059,45365
720,55.0,0.082886452,46013
730,55.0,0.083898957,46659
740,55.0,0.085053218,47282
750,55.0,0.086331938,47916
760,56.0,0.087466496,48547
770,55.0,0.08897605,49187
780,56.0,0.090246236,49813
790,55.0,0.091747109,50448
800,55.0,0.092914582,51074
810,55.0,0.093997157,51712
820,55.0,0.095593481,52344
830,56.0,0.096680583,52965
840,56.0,0.098144876,53598
850,56.0,0.100003414,54233
860,56.0,0.10173633,54883
870,56.0,0.102963324,55522
880,56.0,0.104192852,56140
890,56.0,0.105508399,56759
900,57.0,0.106976374,57392
910,57.0,0.108062788,58016
920,57.0,0.109411134,58639
930,56.0,0.110610022,59265
940,56.0,0.112452811,59914
950,56.0,0.113711329,60545
960,56.0,0.115059033,61174
970,56.0,0.116067338,61799
980,56.0,0.117029002,62435
990,56.0,0.118004401,63056
1000,56.0,0.119098375,63695
