iterations,fitness,time,fevals
0,19.0,0.088449344,1000
10,22.0,0.177233816,2100
20,29.0,0.253544839,3200
30,38.0,0.33056409,4300
40,40.0,0.407214009,5400
50,44.0,0.475234024,6500
60,47.0,0.538721004,7600
70,50.0,0.59791069,8700
80,49.0,0.66543801,9800
90,47.0,0.719291327,10900
100,48.0,0.776528624,12000
110,48.0,0.831922475,13100
120,48.0,0.897022594,14200
130,48.0,0.950343753,15300
140,48.0,1.008529129,16400
150,48.0,1.061776841,17500
160,47.0,1.125137936,18600
170,48.0,1.180911537,19700
180,48.0,1.234830486,20800
190,49.0,1.293118642,21900
200,48.0,1.364177222,23000
210,47.0,1.428741868,24100
220,47.0,1.486685057,25200
230,47.0,1.545386431,26300
240,49.0,1.612632597,27400
250,48.0,1.669215161,28500
260,48.0,1.728348945,29600
270,49.0,1.792842361,30700
280,49.0,1.85753795,31800
290,48.0,1.914998971,32900
300,48.0,1.974189039,34000
310,49.0,2.033371592,35100
320,49.0,2.100387144,36200
330,48.0,2.158810865,37300
340,50.0,2.21392824,38400
350,50.0,2.27386411,39500
360,48.0,2.340023086,40600
370,49.0,2.39538142,41700
380,48.0,2.450444943,42800
390,49.0,2.502093907,43900
400,48.0,2.566129579,45000
410,50.0,2.621052491,46100
420,48.0,2.673526854,47200
430,49.0,2.732994644,48300
440,48.0,2.797987521,49400
450,50.0,2.858453316,50500
460,47.0,2.91353569,51600
470,48.0,2.974626476,52700
480,49.0,3.042564703,53800
490,48.0,3.101464418,54900
500,48.0,3.163579092,56000
510,48.0,3.221853207,57100
520,49.0,3.287634564,58200
530,49.0,3.351734603,59300
540,49.0,3.409301162,60400
550,49.0,3.464327161,61500
560,49.0,3.529163987,62600
570,49.0,3.582919587,63700
580,50.0,3.639307834,64800
590,50.0,3.719690946,65900
600,49.0,3.78382563,67000
610,50.0,3.840772189,68100
620,49.0,3.905459947,69200
630,49.0,3.960639378,70300
640,49.0,4.021110152,71400
650,49.0,4.081105236,72500
660,51.0,4.136100636,73600
670,49.0,4.19630919,74700
680,49.0,4.256971534,75800
690,49.0,4.311329005,76900
700,49.0,4.365855487,78000
710,51.0,4.423460104,79100
720,50.0,4.485710713,80200
730,49.0,4.54025954,81300
740,49.0,4.600145594,82400
750,49.0,4.656531458,83500
760,49.0,4.721653865,84600
770,49.0,4.776916058,85700
780,49.0,4.834548332,86800
790,49.0,4.893153416,87900
800,50.0,4.958477818,89000
810,50.0,5.016923224,90100
820,49.0,5.073058482,91200
830,50.0,5.131240255,92300
840,50.0,5.22275534,93400
850,50.0,5.285650092,94500
860,50.0,5.343638246,95600
870,50.0,5.411473969,96700
880,51.0,5.477613315,97800
890,50.0,5.5309773,98900
900,51.0,5.594337794,100000
910,51.0,5.649968564,101100
920,51.0,5.712468504,102200
930,50.0,5.763841907,103300
940,51.0,5.815978438,104400
950,50.0,5.870428446,105500
960,51.0,5.935177379,106600
970,50.0,5.989527146,107700
980,50.0,6.043585874,108800
990,51.0,6.099346708,109900
1000,50.0,6.162296783,111000
