iterations,fitness,time,fevals
0,22.0,0.09146047,1000
10,27.0,0.183158207,2100
20,28.0,0.2591905,3200
30,30.0,0.331828795,4300
40,30.0,0.397770941,5400
50,30.0,0.457154839,6500
60,32.0,0.513555003,7600
70,33.0,0.577206081,8700
80,31.0,0.64520407,9800
90,31.0,0.704600479,10900
100,31.0,0.763773573,12000
110,32.0,0.824602104,13100
120,31.0,0.88760025,14200
130,31.0,0.946594975,15300
140,32.0,1.002328036,16400
150,32.0,1.065352969,17500
160,31.0,1.130696692,18600
170,31.0,1.189291934,19700
180,31.0,1.248544316,20800
190,31.0,1.306808306,21900
200,30.0,1.374822992,23000
210,32.0,1.442280222,24100
220,30.0,1.502403118,25200
230,32.0,1.570161967,26300
240,31.0,1.633762768,27400
250,32.0,1.703840529,28500
260,32.0,1.763504184,29600
270,33.0,1.823634689,30700
280,45.0,1.892658105,31800
290,50.0,1.948538739,32900
300,49.0,2.01208983,34000
310,47.0,2.092848643,35100
320,47.0,2.181264195,36200
330,47.0,2.248490615,37300
340,47.0,2.309096481,38400
350,48.0,2.367524459,39500
360,48.0,2.425850014,40600
370,48.0,2.484039174,41700
380,47.0,2.55702277,42800
390,47.0,2.612783347,43900
400,48.0,2.671734257,45000
410,48.0,2.729816956,46100
420,49.0,2.800948808,47200
430,48.0,2.85636238,48300
440,48.0,2.914106739,49400
450,47.0,2.973052106,50500
460,48.0,3.032196456,51600
470,49.0,3.084972377,52700
480,47.0,3.138670761,53800
490,48.0,3.19088185,54900
500,48.0,3.250212566,56000
510,47.0,3.305867807,57100
520,48.0,3.362716267,58200
530,47.0,3.41827982,59300
540,48.0,3.4769423,60400
550,49.0,3.530398937,61500
560,48.0,3.581418353,62600
570,48.0,3.638677329,63700
580,47.0,3.703995802,64800
590,48.0,3.75636386,65900
600,48.0,3.816707019,67000
610,48.0,3.874290276,68100
620,47.0,3.938371065,69200
630,48.0,3.995870702,70300
640,47.0,4.051676983,71400
650,49.0,4.107599382,72500
660,48.0,4.169414642,73600
670,48.0,4.226824789,74700
680,47.0,4.283027977,75800
690,48.0,4.339741488,76900
700,48.0,4.403179332,78000
710,47.0,4.458458578,79100
720,47.0,4.513025645,80200
730,48.0,4.573334694,81300
740,47.0,4.638344879,82400
750,49.0,4.69447945,83500
760,47.0,4.748122107,84600
770,48.0,4.805553882,85700
780,49.0,4.870474675,86800
790,48.0,4.93157573,87900
800,47.0,5.002965787,89000
810,48.0,5.071730273,90100
820,47.0,5.137068553,91200
830,48.0,5.193487172,92300
840,47.0,5.252598911,93400
850,47.0,5.30895257,94500
860,47.0,5.372692632,95600
870,47.0,5.426601444,96700
880,47.0,5.484479371,97800
890,48.0,5.54350902,98900
900,47.0,5.605876467,100000
910,48.0,5.664238177,101100
920,47.0,5.721351057,102200
930,49.0,5.778982862,103300
940,49.0,5.84962451,104400
950,48.0,5.905358539,105500
960,47.0,5.964736922,106600
970,48.0,6.018755683,107700
980,47.0,6.078124682,108800
990,47.0,6.138131423,109900
1000,47.0,6.195462163,111000
