iterations,fitness,time,fevals
0,21.0,0.00057485,463
10,24.0,0.00112189,827
20,24.0,0.001620152,1190
30,25.0,0.00199322,1552
40,26.0,0.002376485,1914
50,26.0,0.00271296,2283
60,27.0,0.003086219,2653
70,27.0,0.003417084,3022
80,26.0,0.003744098,3388
90,26.0,0.004154212,3755
100,26.0,0.004558634,4119
110,27.0,0.004895272,4488
120,26.0,0.00527004,4848
130,27.0,0.005652324,5214
140,27.0,0.005985675,5576
150,27.0,0.006336608,5948
160,27.0,0.006669285,6311
170,27.0,0.006995504,6675
180,28.0,0.007360662,7044
190,27.0,0.007689299,7414
200,28.0,0.00806247,7782
210,28.0,0.008398251,8147
220,28.0,0.008724437,8521
230,28.0,0.009095064,8884
240,28.0,0.00943106,9254
250,29.0,0.009763228,9624
260,29.0,0.01014779,9994
270,29.0,0.010522664,10359
280,29.0,0.010917422,10723
290,29.0,0.011333482,11091
300,29.0,0.011669653,11455
310,29.0,0.012046564,11830
320,29.0,0.012398636,12198
330,29.0,0.012895646,12568
340,30.0,0.013394276,12935
350,29.0,0.014010974,13305
360,30.0,0.014569299,13672
370,30.0,0.015014589,14037
380,30.0,0.015387387,14399
390,30.0,0.01583138,14761
400,30.0,0.016245165,15127
410,30.0,0.016616252,15491
420,30.0,0.017087279,15862
430,30.0,0.017436096,16225
440,30.0,0.017809343,16590
450,31.0,0.01823578,16955
460,31.0,0.01897252,17332
470,31.0,0.019741969,17700
480,31.0,0.020096646,18067
490,31.0,0.020460302,18438
500,32.0,0.020785521,18808
510,31.0,0.021128353,19177
520,32.0,0.021694941,19546
530,31.0,0.022584682,19906
540,32.0,0.022894285,20274
550,33.0,0.023201892,20646
560,33.0,0.023493897,21013
570,33.0,0.023785444,21385
580,40.0,0.024112923,21754
590,33.0,0.024524353,22120
600,38.0,0.024893245,22494
610,38.0,0.025226093,22860
620,38.0,0.025600538,23229
630,39.0,0.026018878,23597
640,39.0,0.026356429,23965
650,39.0,0.026733691,24332
660,39.0,0.027227203,24698
670,38.0,0.027541433,25064
680,38.0,0.027893303,25428
690,40.0,0.028256364,25799
700,40.0,0.028805662,26163
710,40.0,0.029347774,26531
720,40.0,0.029655879,26896
730,40.0,0.029938336,27261
740,41.0,0.030208901,27620
750,41.0,0.030558999,27986
760,42.0,0.030898072,28354
770,41.0,0.031256978,28718
780,41.0,0.031576005,29081
790,42.0,0.031895658,29455
800,41.0,0.032205647,29819
810,41.0,0.032564823,30187
820,41.0,0.032885344,30554
830,41.0,0.033206637,30927
840,41.0,0.033545842,31290
850,41.0,0.033867508,31660
860,44.0,0.03425292,32023
870,43.0,0.034557507,32387
880,41.0,0.035201531,32751
890,42.0,0.035568294,33115
900,41.0,0.035935781,33474
910,42.0,0.036267091,33838
920,42.0,0.036593536,34208
930,42.0,0.036914055,34577
940,42.0,0.037247825,34947
950,42.0,0.037657928,35315
960,41.0,0.038078596,35681
970,42.0,0.038605013,36044
980,41.0,0.038936686,36409
990,42.0,0.039272236,36774
1000,41.0,0.039593258,37144
