iterations,fitness,time,fevals
0,7.0,0.009194129
10,10.0,0.000215968
20,12.0,0.00020399
30,10.0,0.000202566
40,10.0,0.000199751
50,10.0,0.000199445
60,10.0,0.000199065
70,10.0,0.00019795
80,10.0,0.000197786
90,10.0,0.000196286
100,12.0,0.000195851
110,10.0,0.000223983
120,10.0,0.000216302
130,10.0,0.000231733
140,10.0,0.000448619
150,10.0,0.000220041
160,10.0,0.000205297
170,10.0,0.000226874
180,10.0,0.000225335
190,10.0,0.000260178
200,10.0,0.00035237
210,12.0,0.000344264
220,10.0,0.00022119
230,10.0,0.000200441
240,10.0,0.000199646
250,12.0,0.000256173
260,12.0,0.000198464
270,12.0,0.000197362
280,12.0,0.000387732
290,12.0,0.000238073
300,12.0,0.000257887
310,12.0,0.000271332
320,12.0,0.000218105
330,12.0,0.000208431
340,12.0,0.000251163
350,12.0,0.000277653
360,12.0,0.000202601
370,12.0,0.000197457
380,12.0,0.000295886
390,12.0,0.000211968
400,12.0,0.000227701
410,12.0,0.00031231
420,12.0,0.000213881
430,12.0,0.000230227
440,13.0,0.00021533
450,12.0,0.000214382
460,12.0,0.000215509
470,12.0,0.000243375
480,12.0,0.000263217
490,12.0,0.000339474
500,12.0,0.000219015
510,12.0,0.000199191
520,12.0,0.000202805
530,12.0,0.000278944
540,12.0,0.00020256
550,12.0,0.00019968
560,12.0,0.000246673
570,12.0,0.000198685
580,12.0,0.000196933
590,12.0,0.000197214
600,12.0,0.000231321
610,12.0,0.000201072
620,12.0,0.000203562
630,12.0,0.00019829
640,12.0,0.0002007
650,12.0,0.000195739
660,12.0,0.000197173
670,12.0,0.000198784
680,12.0,0.000199549
690,12.0,0.00031174
700,12.0,0.000217152
710,12.0,0.00027835
720,12.0,0.00032331
730,12.0,0.000272643
740,12.0,0.000198584
750,13.0,0.000199252
760,13.0,0.000216693
770,13.0,0.000209126
780,13.0,0.000207541
790,17.0,0.000211796
800,17.0,0.000206744
810,17.0,0.000417313
820,17.0,0.000285828
830,17.0,0.000227659
840,17.0,0.000194232
850,17.0,0.000185933
860,17.0,0.000187352
870,17.0,0.000242159
880,17.0,0.000189829
890,17.0,0.000185322
900,17.0,0.00024642
910,17.0,0.000201505
920,18.0,0.000185945
930,18.0,0.000189239
940,18.0,0.000187862
950,17.0,0.000199649
960,17.0,0.00018626
970,17.0,0.000221426
980,18.0,0.000192061
990,18.0,0.00020055
1000,18.0,0.000183952
