iterations,fitness,time,fevals
0,9.0,0.087092947
10,11.0,0.082887282
20,8.0,0.080788733
30,9.0,0.082974514
40,11.0,0.080201688
50,11.0,0.084214363
60,11.0,0.077942955
70,16.0,0.075710406
80,17.0,0.07309023
90,13.0,0.082555551
100,16.0,0.079990255
110,11.0,0.078118365
120,11.0,0.084448669
130,11.0,0.078709712
140,12.0,0.079643632
150,15.0,0.086294438
160,13.0,0.078152478
170,12.0,0.077203893
180,11.0,0.081373391
190,17.0,0.084762953
200,10.0,0.082578014
210,12.0,0.078638575
220,10.0,0.077961251
230,11.0,0.079955193
240,11.0,0.083786984
250,13.0,0.075435379
260,13.0,0.081724382
270,11.0,0.082345346
280,12.0,0.078752438
290,11.0,0.083468262
300,11.0,0.081114617
310,14.0,0.077743782
320,14.0,0.080644988
330,12.0,0.084525488
340,14.0,0.079480074
350,11.0,0.072429203
360,14.0,0.086146259
370,14.0,0.081592689
380,13.0,0.082103905
390,13.0,0.082692949
400,15.0,0.080311847
410,21.0,0.089652002
420,17.0,0.079202665
430,17.0,0.076680605
440,20.0,0.073812178
450,17.0,0.075684352
460,19.0,0.073054128
470,21.0,0.078289162
480,20.0,0.079298908
490,23.0,0.08313286
500,21.0,0.071869369
510,22.0,0.07612127
520,19.0,0.07852937
530,20.0,0.0762133
540,21.0,0.079659479
550,24.0,0.079699745
560,23.0,0.075559324
570,23.0,0.081634803
580,29.0,0.074624822
590,29.0,0.070347874
600,23.0,0.075183141
610,29.0,0.076369408
620,31.0,0.073710646
630,32.0,0.076745509
640,23.0,0.075342666
650,26.0,0.070787752
660,31.0,0.075274015
670,29.0,0.080583001
680,31.0,0.072802839
690,31.0,0.077515287
700,35.0,0.074660985
710,30.0,0.068761772
720,31.0,0.075169852
730,30.0,0.073390371
740,28.0,0.06946712
750,33.0,0.076974365
760,31.0,0.070688972
770,31.0,0.069655912
780,31.0,0.070192357
790,37.0,0.06962659
800,37.0,0.068918106
810,31.0,0.074301095
820,31.0,0.07328591
830,31.0,0.073196048
840,33.0,0.072800023
850,34.0,0.074840441
860,34.0,0.065905575
870,34.0,0.078022748
880,35.0,0.075090153
890,36.0,0.066903757
900,34.0,0.076680232
910,34.0,0.073697974
920,34.0,0.066136139
930,34.0,0.07714633
940,34.0,0.07515937
950,33.0,0.07557675
960,32.0,0.075049926
970,33.0,0.073257013
980,33.0,0.071105456
990,34.0,0.075745816
1000,34.0,0.073723146
