iterations,fitness,time,fevals
0,0.0,1.7137e-05
10,0.0,2.0665e-05
20,0.0,1.0418e-05
30,0.0,9.327e-06
40,0.0,2.155e-05
50,0.0,9.41500000001e-06
60,0.0,9.31399999998e-06
70,0.0,1.3224e-05
80,0.0,1.9797e-05
90,0.0,8.90200000003e-06
100,0.0,1.1018e-05
110,0.0,1.9784e-05
120,0.0,7.692e-06
130,0.0,6.88600000004e-06
140,3.0,5.96199999997e-06
150,3.0,5.902e-06
160,3.0,2.0834e-05
170,1.0,1.6586e-05
180,1.0,6.35100000002e-06
190,1.0,6.952e-06
200,0.0,6.67900000001e-06
210,0.0,6.53700000003e-06
220,0.0,6.72000000002e-06
230,0.0,6.89600000003e-06
240,0.0,7.13099999999e-06
250,0.0,7.29399999999e-06
260,0.0,6.68799999998e-06
270,0.0,6.73200000001e-06
280,0.0,6.41499999998e-06
290,3.0,6.42900000003e-06
300,3.0,6.58200000003e-06
310,3.0,7.19299999996e-06
320,3.0,6.71000000002e-06
330,3.0,6.61299999999e-06
340,3.0,7.00799999998e-06
350,3.0,7.06299999997e-06
360,3.0,7.56600000001e-06
370,3.0,6.78799999998e-06
380,3.0,8.018e-06
390,3.0,6.97999999999e-06
400,3.0,7.56200000002e-06
410,3.0,7.73600000004e-06
420,3.0,7.56100000004e-06
430,3.0,5.4586e-05
440,3.0,0.000203077
450,3.0,2.13e-05
460,3.0,1.0489e-05
470,3.0,8.379e-06
480,3.0,8.15200000004e-06
490,3.0,8.14500000001e-06
500,3.0,9.71100000002e-06
510,3.0,8.35500000002e-06
520,3.0,7.08200000005e-06
530,3.0,8.04900000001e-06
540,3.0,1.0426e-05
550,3.0,4.9644e-05
560,3.0,9.6316e-05
570,3.0,2.1984e-05
580,3.0,9.41799999998e-06
590,3.0,7.81700000002e-06
600,3.0,7.40300000002e-06
610,3.0,8.01e-06
620,3.0,8.08099999999e-06
630,3.0,1.2677e-05
640,3.0,7.71100000002e-06
650,3.0,7.62100000001e-06
660,3.0,8.00499999998e-06
670,3.0,7.82199999999e-06
680,3.0,7.639e-06
690,3.0,1.1524e-05
700,3.0,6.83699999998e-06
710,3.0,7.71900000002e-06
720,3.0,6.901e-06
730,3.0,1.0088e-05
740,3.0,7.14200000002e-06
750,3.0,7.378e-06
760,3.0,7.58100000003e-06
770,3.0,7.04899999998e-06
780,3.0,6.89300000001e-06
790,3.0,1.0079e-05
800,3.0,6.66900000001e-06
810,3.0,7.007e-06
820,3.0,7.21000000004e-06
830,3.0,7.013e-06
840,3.0,7.18899999996e-06
850,3.0,7.85400000003e-06
860,5.0,7.02299999999e-06
870,5.0,7.68200000001e-06
880,5.0,7.13800000002e-06
890,5.0,7.10200000004e-06
900,5.0,7.25099999999e-06
910,5.0,7.10900000001e-06
920,5.0,6.70399999997e-06
930,5.0,7.13000000002e-06
940,5.0,6.98199999999e-06
950,5.0,6.793e-06
960,5.0,6.69400000003e-06
970,5.0,6.63200000001e-06
980,5.0,7.20900000001e-06
990,5.0,7.337e-06
1000,5.0,7.08199999999e-06
