iterations,fitness,time,fevals
0,1.0,1.94880000001e-05
10,1.0,1.53030000001e-05
20,1.0,1.7233e-05
30,1.0,2.60719999999e-05
40,1.0,1.73680000001e-05
50,1.0,3.43230000001e-05
60,1.0,0.000123517
70,1.0,2.1461e-05
80,1.0,1.63550000001e-05
90,1.0,1.23869999999e-05
100,1.0,1.39690000001e-05
110,1.0,1.37809999999e-05
120,1.0,1.3107e-05
130,1.0,1.23710000001e-05
140,1.0,1.21279999999e-05
150,3.0,1.2589e-05
160,3.0,1.1995e-05
170,3.0,1.2625e-05
180,3.0,1.22889999999e-05
190,3.0,1.2482e-05
200,3.0,1.16800000001e-05
210,3.0,1.5208e-05
220,3.0,1.1808e-05
230,3.0,3.6513e-05
240,3.0,1.7146e-05
250,3.0,1.3181e-05
260,3.0,1.2349e-05
270,3.0,7.7752e-05
280,3.0,1.1553e-05
290,5.0,1.3348e-05
300,5.0,1.47730000001e-05
310,5.0,1.30110000001e-05
320,5.0,1.43250000001e-05
330,5.0,1.313e-05
340,5.0,1.3324e-05
350,5.0,1.4003e-05
360,5.0,1.211e-05
370,5.0,1.29799999999e-05
380,5.0,1.20889999999e-05
390,9.0,1.2359e-05
400,9.0,1.1826e-05
410,9.0,1.4842e-05
420,9.0,1.2047e-05
430,9.0,1.52370000001e-05
440,9.0,1.3582e-05
450,9.0,1.25390000001e-05
460,9.0,1.16569999999e-05
470,9.0,1.0997e-05
480,9.0,1.13260000001e-05
490,9.0,1.1385e-05
500,9.0,4.0024e-05
510,9.0,1.59679999999e-05
520,9.0,1.69280000001e-05
530,9.0,1.9238e-05
540,16.0,1.7525e-05
550,16.0,1.6818e-05
560,16.0,1.8352e-05
570,16.0,1.3972e-05
580,16.0,1.7104e-05
590,16.0,2.96940000001e-05
600,16.0,1.8489e-05
610,16.0,1.4708e-05
620,16.0,1.72270000001e-05
630,16.0,1.32939999999e-05
640,16.0,3.0988e-05
650,17.0,9.9497e-05
660,17.0,1.8065e-05
670,17.0,1.28619999999e-05
680,17.0,1.45140000001e-05
690,17.0,0.000260445
700,17.0,2.04220000001e-05
710,17.0,1.2477e-05
720,17.0,1.38279999999e-05
730,17.0,1.85420000001e-05
740,17.0,1.98929999999e-05
750,17.0,1.9949e-05
760,17.0,2.0024e-05
770,17.0,2.0181e-05
780,17.0,3.0537e-05
790,17.0,2.32410000001e-05
800,17.0,2.0414e-05
810,17.0,2.23069999999e-05
820,17.0,1.9743e-05
830,17.0,2.2217e-05
840,17.0,2.0271e-05
850,17.0,1.9506e-05
860,18.0,1.85730000001e-05
870,18.0,1.9697e-05
880,18.0,3.1806e-05
890,18.0,2.0349e-05
900,18.0,1.98610000001e-05
910,18.0,1.9765e-05
920,18.0,1.9683e-05
930,18.0,2.1834e-05
940,18.0,1.99949999999e-05
950,18.0,1.9569e-05
960,18.0,1.98149999999e-05
970,18.0,1.9381e-05
980,18.0,1.9584e-05
990,18.0,2.4276e-05
1000,18.0,2.03999999999e-05
