iterations,fitness,time,fevals
0,10.0,0.095306097
10,10.0,0.080244158
20,9.0,0.080177863
30,8.0,0.087994484
40,9.0,0.072902093
50,10.0,0.070489773
60,14.0,0.077965541
70,13.0,0.078434442
80,15.0,0.071768937
90,17.0,0.075877647
100,17.0,0.070863783
110,19.0,0.073308788
120,20.0,0.076195441
130,21.0,0.075146714
140,20.0,0.079194472
150,21.0,0.072838213
160,16.0,0.076212823
170,16.0,0.077270082
180,17.0,0.07252205
190,15.0,0.072028884
200,17.0,0.067181777
210,15.0,0.067616497
220,17.0,0.073379456
230,18.0,0.071586435
240,25.0,0.0717714
250,21.0,0.072071235
260,18.0,0.06480393
270,19.0,0.073690017
280,23.0,0.069808632
290,26.0,0.066583228
300,23.0,0.070997905
310,21.0,0.079414495
320,23.0,0.068567375
330,23.0,0.074933953
340,22.0,0.069146606
350,22.0,0.065569196
360,24.0,0.069202226
370,24.0,0.07378848
380,22.0,0.073217057
390,22.0,0.071516473
400,21.0,0.075913184
410,27.0,0.07506212
420,28.0,0.069902063
430,28.0,0.072440739
440,28.0,0.070880477
450,27.0,0.072510075
460,27.0,0.070472632
470,26.0,0.070146006
480,26.0,0.078811477
490,26.0,0.074306792
500,27.0,0.067537151
510,30.0,0.068729624
520,29.0,0.070388545
530,36.0,0.067446902
540,34.0,0.065591592
550,36.0,0.076627224
560,38.0,0.069026602
570,38.0,0.067341674
580,39.0,0.065120891
590,38.0,0.065094845
600,39.0,0.060568802
610,40.0,0.067041416
620,38.0,0.073243224
630,41.0,0.061374823
640,38.0,0.059418845
650,40.0,0.06894124
660,39.0,0.065110653
670,40.0,0.060118682
680,39.0,0.064145878
690,39.0,0.0671561
700,41.0,0.064423798
710,38.0,0.057422045
720,39.0,0.066953271
730,44.0,0.066496945
740,41.0,0.066242602
750,41.0,0.066854277
760,45.0,0.060061661
770,43.0,0.074057848
780,40.0,0.067158606
790,39.0,0.058521478
800,41.0,0.062976923
810,45.0,0.066579129
820,42.0,0.069126276
830,42.0,0.064766027
840,44.0,0.071476983
850,45.0,0.068724719
860,41.0,0.064700221
870,43.0,0.065525983
880,41.0,0.067547962
890,44.0,0.06514945
900,42.0,0.064312661
910,42.0,0.061434203
920,41.0,0.070261967
930,41.0,0.068100804
940,41.0,0.066558034
950,46.0,0.060700343
960,48.0,0.06570603
970,47.0,0.068495002
980,42.0,0.060319947
990,42.0,0.060704166
1000,44.0,0.062520172
