iterations,fitness,time,fevals
0,1.0,8.1214e-05
10,1.0,4.5074e-05
20,1.0,3.3111e-05
30,1.0,3.3534e-05
40,1.0,3.0409e-05
50,1.0,2.7349e-05
60,1.0,2.6735e-05
70,1.0,2.7054e-05
80,1.0,6.2918e-05
90,1.0,3.4374e-05
100,1.0,3.9618e-05
110,1.0,3.8628e-05
120,1.0,4.1913e-05
130,1.0,3.5598e-05
140,1.0,2.1477e-05
150,1.0,4.2801e-05
160,1.0,2.245e-05
170,1.0,2.1314e-05
180,1.0,1.9074e-05
190,1.0,9.2458e-05
200,1.0,2.1206e-05
210,1.0,6.4575e-05
220,1.0,2.541e-05
230,1.0,2.3698e-05
240,1.0,2.038e-05
250,1.0,2.1186e-05
260,1.0,5.5388e-05
270,1.0,3.8388e-05
280,1.0,2.6281e-05
290,1.0,3.2728e-05
300,1.0,3.0101e-05
310,1.0,5.1904e-05
320,1.0,4.7491e-05
330,3.0,2.0731e-05
340,3.0,2.3805e-05
350,3.0,4.5044e-05
360,3.0,3.6033e-05
370,3.0,2.6141e-05
380,3.0,1.9006e-05
390,3.0,1.5749e-05
400,3.0,3.2427e-05
410,3.0,2.3359e-05
420,3.0,1.9131e-05
430,3.0,1.596e-05
440,3.0,1.9174e-05
450,3.0,1.6542e-05
460,3.0,1.3361e-05
470,9.0,1.9429e-05
480,9.0,1.6288e-05
490,9.0,2.4775e-05
500,9.0,3.7659e-05
510,9.0,1.5327e-05
520,9.0,3.2681e-05
530,9.0,1.9219e-05
540,9.0,2.1599e-05
550,9.0,1.9667e-05
560,9.0,1.8399e-05
570,9.0,1.7937e-05
580,9.0,3.2393e-05
590,9.0,1.5054e-05
600,9.0,2.3689e-05
610,9.0,2.1512e-05
620,9.0,4.5822e-05
630,9.0,4.3033e-05
640,9.0,2.9918e-05
650,9.0,2.2094e-05
660,9.0,2.3435e-05
670,9.0,1.9065e-05
680,9.0,1.9273e-05
690,9.0,1.9862e-05
700,9.0,1.8516e-05
710,9.0,1.5566e-05
720,9.0,1.5264e-05
730,9.0,1.4977e-05
740,9.0,1.4942e-05
750,9.0,1.5026e-05
760,9.0,1.674e-05
770,9.0,1.606e-05
780,9.0,1.6421e-05
790,9.0,1.5054e-05
800,9.0,1.5011e-05
810,10.0,1.6176e-05
820,10.0,1.6392e-05
830,10.0,1.5795e-05
840,10.0,9.6307e-05
850,10.0,2.2616e-05
860,10.0,1.9988e-05
870,10.0,3.2289e-05
880,10.0,3.0067e-05
890,10.0,3.4123e-05
900,10.0,2.5719e-05
910,10.0,2.1131e-05
920,10.0,2.3103e-05
930,10.0,2.0997e-05
940,10.0,1.8517e-05
950,10.0,1.6044e-05
960,10.0,3.6986e-05
970,10.0,1.6006e-05
980,10.0,1.1263e-05
990,10.0,2.4548e-05
1000,10.0,1.1048e-05
