iterations,fitness,time,fevals
0,1.0,1.5849e-05
10,1.0,1.3934e-05
20,1.0,2.5533e-05
30,1.0,1.0724e-05
40,1.0,1.1641e-05
50,3.0,1.1214e-05
60,3.0,1.1017e-05
70,3.0,0.000100084
80,3.0,1.1454e-05
90,4.0,1.1449e-05
100,5.0,1.3203e-05
110,5.0,3.055e-05
120,5.0,1.8496e-05
130,5.0,6.8599e-05
140,5.0,1.4894e-05
150,5.0,3.8097e-05
160,5.0,1.3676e-05
170,5.0,1.3933e-05
180,5.0,1.2081e-05
190,5.0,1.0968e-05
200,5.0,1.2757e-05
210,5.0,1.8774e-05
220,5.0,1.4168e-05
230,6.0,1.2704e-05
240,6.0,1.4054e-05
250,6.0,1.3869e-05
260,6.0,1.3311e-05
270,6.0,1.3086e-05
280,6.0,1.3567e-05
290,6.0,1.2098e-05
300,6.0,2.6158e-05
310,6.0,1.0056e-05
320,6.0,2.3519e-05
330,6.0,1.0176e-05
340,6.0,2.8754e-05
350,6.0,1.4804e-05
360,6.0,1.8851e-05
370,6.0,1.0149e-05
380,6.0,2.5377e-05
390,6.0,2.624e-05
400,6.0,8.8465e-05
410,6.0,1.3684e-05
420,6.0,1.0192e-05
430,6.0,9.15e-06
440,6.0,9.868e-06
450,6.0,1.3623e-05
460,6.0,1.0013e-05
470,6.0,3.0302e-05
480,6.0,2.079e-05
490,6.0,7.8391e-05
500,6.0,3.1629e-05
510,6.0,1.2992e-05
520,6.0,8.75e-06
530,6.0,2.3e-05
540,6.0,1.5603e-05
550,6.0,1.478e-05
560,6.0,1.4886e-05
570,6.0,1.6857e-05
580,6.0,3.9366e-05
590,6.0,1.4485e-05
600,6.0,1.463e-05
610,6.0,1.3255e-05
620,6.0,1.1983e-05
630,6.0,2.672e-05
640,6.0,1.0231e-05
650,6.0,1.3732e-05
660,6.0,1.4751e-05
670,6.0,1.5986e-05
680,6.0,1.2301e-05
690,6.0,1.4051e-05
700,6.0,1.313e-05
710,6.0,1.4221e-05
720,6.0,1.1095e-05
730,6.0,8.60999999999e-06
740,6.0,1.2054e-05
750,6.0,1.0906e-05
760,6.0,8.44e-06
770,6.0,7.92500000002e-06
780,6.0,7.805e-06
790,6.0,7.591e-06
800,6.0,7.545e-06
810,6.0,9.35100000002e-06
820,6.0,7.99800000001e-06
830,6.0,7.36500000001e-06
840,6.0,7.50799999999e-06
850,6.0,8.53300000001e-06
860,6.0,1.3064e-05
870,6.0,1.1101e-05
880,10.0,1.1404e-05
890,10.0,1.1566e-05
900,10.0,1.1325e-05
910,10.0,1.2464e-05
920,10.0,1.16e-05
930,10.0,1.0356e-05
940,10.0,9.486e-06
950,10.0,9.57799999998e-06
960,10.0,1.0608e-05
970,11.0,1.1808e-05
980,11.0,1.1928e-05
990,11.0,1.1509e-05
1000,11.0,1.1193e-05
