iterations,fitness,time,fevals
0,6.0,0.083094475
10,7.0,0.084847271
20,8.0,0.085623685
30,9.0,0.075584735
40,9.0,0.079580726
50,9.0,0.075311218
60,10.0,0.075534249
70,9.0,0.078654125
80,9.0,0.080832974
90,12.0,0.079609253
100,12.0,0.081536254
110,10.0,0.078388462
120,12.0,0.068066896
130,10.0,0.073135085
140,11.0,0.075559672
150,13.0,0.072700205
160,10.0,0.076596132
170,13.0,0.078209925
180,13.0,0.079030856
190,11.0,0.082757817
200,13.0,0.086060285
210,14.0,0.074080004
220,11.0,0.08203538
230,10.0,0.081273461
240,13.0,0.07528669
250,19.0,0.079779561
260,20.0,0.077406881
270,15.0,0.077701281
280,19.0,0.079549886
290,20.0,0.073847417
300,23.0,0.071839597
310,18.0,0.075756119
320,17.0,0.077614476
330,18.0,0.07112058
340,17.0,0.076448559
350,17.0,0.076896698
360,20.0,0.075990139
370,22.0,0.078804506
380,25.0,0.077505482
390,26.0,0.072461982
400,30.0,0.075565213
410,24.0,0.077265346
420,24.0,0.071904491
430,26.0,0.074319087
440,23.0,0.074062424
450,22.0,0.077038104
460,22.0,0.083494254
470,23.0,0.073501747
480,23.0,0.078120367
490,24.0,0.087519592
500,25.0,0.069918818
510,23.0,0.072008216
520,25.0,0.074827986
530,24.0,0.076786756
540,25.0,0.077388282
550,24.0,0.072695729
560,25.0,0.075734442
570,25.0,0.067338155
580,25.0,0.071365862
590,32.0,0.078018488
600,26.0,0.072378614
610,27.0,0.075831591
620,27.0,0.077572594
630,24.0,0.068890024
640,27.0,0.071857992
650,27.0,0.073171409
660,28.0,0.073512595
670,31.0,0.075265811
680,28.0,0.074234056
690,34.0,0.069915675
700,33.0,0.071200832
710,33.0,0.06797207
720,32.0,0.068561976
730,30.0,0.073395993
740,31.0,0.074922077
750,33.0,0.065866617
760,29.0,0.070299238
770,33.0,0.070848288
780,32.0,0.070079649
790,33.0,0.069264555
800,30.0,0.073886952
810,31.0,0.068503334
820,31.0,0.069737166
830,31.0,0.072267083
840,31.0,0.068881473
850,29.0,0.068313459
860,29.0,0.070447442
870,33.0,0.071491656
880,34.0,0.074532396
890,40.0,0.071350913
900,35.0,0.069862468
910,30.0,0.06965461
920,29.0,0.071522632
930,30.0,0.069991745
940,38.0,0.072756002
950,39.0,0.076866114
960,39.0,0.070239979
970,36.0,0.075378861
980,34.0,0.074601073
990,30.0,0.074460837
1000,30.0,0.073349679
