iterations,fitness,time,fevals
0,0.021527735955,1.9694999537e-05,11
10,0.0220584880077,4.0547000026e-05,21
20,0.0224424669952,6.00630000918e-05,31
30,0.0232445791222,7.48630000089e-05,41
40,0.0232445791222,8.85140007085e-05,51
50,0.024326888937,0.000105031001112,61
60,0.0245918856083,0.00012714100194,71
70,0.0251100357091,0.00014699300209,81
80,0.0257511226026,0.000163258001521,91
90,0.0258082497924,0.000179861001925,101
100,0.026898590254,0.00019676300235,111
110,0.0269930104769,0.0002144650025,121
120,0.0274827632655,0.000232533002418,131
130,0.0280498269513,0.000250749002589,141
140,0.0285388868088,0.000268318001872,151
150,0.0292114810612,0.000285581002572,161
160,0.0300314756202,0.000303288002215,171
170,0.0304536802445,0.000321023002471,181
180,0.0307670946759,0.000338189001923,191
190,0.0309427902551,0.000355978002517,201
200,0.0321750405874,0.000373682002646,211
210,0.0327491014418,0.000392081002246,221
220,0.0328088644788,0.000409831001889,231
230,0.0328632785206,0.000427394001235,241
240,0.0331236503949,0.000445475000561,251
250,0.0334882730058,0.000463053001113,261
260,0.0334882730058,0.000480912000967,271
270,0.0334882730058,0.000498003001667,281
280,0.0336635639404,0.000516301000971,291
290,0.0339588586044,0.000535008000952,301
300,0.0343162756356,0.000551453001208,311
310,0.0343162756356,0.000575862000915,321
320,0.0343162756356,0.00059390700153,331
330,0.0343162756356,0.000612197000919,341
340,0.0344188545023,0.000630582000667,351
350,0.0346348731708,0.000646884000162,361
360,0.0348897715249,0.000664152999889,371
370,0.0348897715249,0.000681679000081,381
380,0.0354409035893,0.000813261000076,391
390,0.0354409035893,0.000840921000417,401
400,0.0356274431711,0.000861479000378,411
410,0.0356609029919,0.000880744000824,421
420,0.0356609029919,0.000899818001017,431
430,0.0362771217688,0.000920419000977,441
440,0.0362771217688,0.000949504000346,451
450,0.0362844020905,0.000968373000433,461
460,0.0362844020905,0.00098662900109,471
470,0.0362844020905,0.00100547800139,481
480,0.0362896562325,0.00118543400094,491
490,0.0369223245516,0.00120582600084,501
500,0.0376420040473,0.00122271800046,511
510,0.0376420040473,0.00123918300051,521
520,0.0376420040473,0.00125538199973,531
530,0.0383582727396,0.00127127100041,541
540,0.0384978896162,0.00128711900015,551
550,0.0385770275293,0.00130328500018,561
560,0.0387227461969,0.00131942400003,571
570,0.0387227461969,0.00133511500007,581
580,0.0387802267169,0.00135081000008,591
590,0.0387802267169,0.00136713100073,601
600,0.0387802267169,0.00138047600103,611
610,0.0394014773804,0.00139662700076,621
620,0.0394014773804,0.00141217400051,631
630,0.0396008785004,0.00142704500104,641
640,0.0400527593034,0.00144243600153,651
650,0.0400948392834,0.00145813700146,661
660,0.0400948392834,0.00147410900172,671
670,0.0409675423471,0.00148938500206,681
680,0.0409675423471,0.00150479800232,691
690,0.0409675423471,0.00152023900318,701
700,0.0410098599878,0.00153636300365,711
710,0.0411657622315,0.00155227100367,721
720,0.0411657622315,0.0015676630037,731
730,0.0411735098376,0.00158322400421,741
740,0.0411735098376,0.00159863700355,751
750,0.0412378878039,0.00161379000383,761
760,0.0413275714288,0.00162862400339,771
770,0.0413275714288,0.0016437350032,781
780,0.0416863504505,0.00165928500337,791
790,0.0418873985601,0.00167446600335,801
800,0.0418873985601,0.00168975000361,811
810,0.0418873985601,0.00170679200346,821
820,0.0426553832815,0.00171922600293,831
830,0.0426553832815,0.00173504100258,841
840,0.0426553832815,0.00175102900175,851
850,0.0426553832815,0.0017676940015,861
860,0.0426553832815,0.00178336600129,871
870,0.0427027487343,0.00179840000146,881
880,0.0428061535565,0.00181408400113,891
890,0.0428061535565,0.00184295500094,901
900,0.0428061535565,0.00185561000126,911
910,0.0428061535565,0.0018676180016,921
920,0.042841339597,0.00189944600152,931
930,0.042841339597,0.00191111700133,941
940,0.0429248001266,0.00192294100179,951
950,0.0429248001266,0.00193500000205,961
960,0.0429248001266,0.00194683700192,971
970,0.0429248001266,0.00195857300241,981
980,0.0429248001266,0.00199066500227,991
990,0.0429248001266,0.00202102600178,1001
1000,0.0430217891585,0.00204361900251,1011
