sample,fitness,time
0.439547437
110,0.0843344306448,0.296944899
120,0.0912225473689,0.370579186
130,0.0815528200539,0.373188955
140,0.0644503112764,0.431719586
150,0.0828364916525,0.409810556
160,0.0711870305886,0.428608394
170,0.0610516823257,0.516927082
180,0.065885502264,0.490977325
190,0.0625436259067,0.493364355
200,0.0569969127417,0.573921126
