iterations,fitness,time,fevals
0,0.0192578821786,1.25540000226e-05,11
10,0.0196320344724,2.41389998337e-05,21
20,0.0198506775592,6.10099996265e-05,31
30,0.020158881936,7.66639996073e-05,41
40,0.0202853658125,9.05179995243e-05,51
50,0.0216898661526,0.000103358999695,61
60,0.0223276956901,0.000138676999086,71
70,0.0226730544745,0.000152312999489,81
80,0.0228232202432,0.00018111099871,91
90,0.0231893434008,0.000194993998775,101
100,0.0235889841259,0.000210335998418,111
110,0.0243459539829,0.00022249399899,121
120,0.0254425393164,0.000251242999184,131
130,0.0262434589966,0.000280461998955,141
140,0.0265313048014,0.000307590999,151
150,0.0271304601288,0.000352408998879,161
160,0.0274040021766,0.000375155998881,171
170,0.0283584925511,0.000403101998927,181
180,0.0283584925511,0.000433385998804,191
190,0.0286384192175,0.00045259199851,201
200,0.0286491836799,0.000469583998893,211
210,0.0286686707507,0.000488454998958,221
220,0.0288715766392,0.000506499998664,231
230,0.0296499457591,0.000524085998222,241
240,0.0305803890743,0.000541758998224,251
250,0.0307061327896,0.000559672997952,261
260,0.0307061327896,0.00057884099806,271
270,0.0308665689735,0.000597735997871,281
280,0.0309624629384,0.000615815997662,291
290,0.0309624629384,0.000640740997369,301
300,0.0314363628701,0.000669835997542,311
310,0.0324670936042,0.000690013997882,321
320,0.0328077873545,0.00070742799744,331
330,0.0329926984497,0.000726100996872,341
340,0.0329926984497,0.00074527599736,351
350,0.0337104237112,0.000763788997574,361
360,0.0337104237112,0.000783069997851,371
370,0.0342740987167,0.000801526997748,381
380,0.0348606722881,0.000819522998427,391
390,0.0348606722881,0.000840920998598,401
400,0.0348606722881,0.000866289998157,411
410,0.0348805049288,0.000889744997949,421
420,0.0353361722086,0.00091074899774,431
430,0.0354574119027,0.000932800998271,441
440,0.0354707600799,0.000954337998337,451
450,0.0355857661651,0.000975173998086,461
460,0.0355857661651,0.000999558998046,471
470,0.0355857661651,0.00102323499868,481
480,0.0357112072852,0.00104607499907,491
490,0.0357112072852,0.0010694399989,501
500,0.0357112072852,0.00109252899892,511
510,0.0357112072852,0.00111592399935,521
520,0.0358291302409,0.00113895899904,531
530,0.0358331692321,0.00117472699912,541
540,0.0363259107864,0.00120948099902,551
550,0.0363259107864,0.00129260099857,561
560,0.0363259107864,0.00131635299931,571
570,0.036556571453,0.00134178799999,581
580,0.0371260435476,0.00136774899966,591
590,0.0374479697409,0.00138990899904,601
600,0.0375449064565,0.00141111999892,611
610,0.0376768199842,0.00143570399905,621
620,0.0381096025241,0.00145902099848,631
630,0.0382699899226,0.00148476599861,641
640,0.0382699899226,0.001510486999,651
650,0.0382699899226,0.00153642799887,661
660,0.0384365515756,0.00156170899936,671
670,0.0385512938748,0.0015857139997,681
680,0.0385512938748,0.00161111600028,691
690,0.0386438696043,0.00163633400007,701
700,0.0386438696043,0.00166201899992,711
710,0.0386438696043,0.00168771500012,721
720,0.0386438696043,0.00171306199991,731
730,0.0386438696043,0.0017384089997,741
740,0.0386438696043,0.001763930999,751
750,0.0386438696043,0.00179065899829,761
760,0.0386438696043,0.00181688099838,771
770,0.0387505574975,0.00184106599772,781
780,0.0397322698254,0.00186656399728,791
790,0.0397322698254,0.00189262399726,801
800,0.0400143264836,0.00191718799761,811
810,0.0400143264836,0.00194353999814,821
820,0.0403017927995,0.00196866799797,831
830,0.0407501801224,0.00199242699728,841
840,0.0407501801224,0.00201793999804,851
850,0.0409992782805,0.00204745099836,861
860,0.0409992782805,0.00207024399788,871
870,0.0414733590491,0.00209261499731,881
880,0.0416521303311,0.00211375199706,891
890,0.0416521303311,0.00213608199647,901
900,0.041780227619,0.00215722899611,911
910,0.041780227619,0.00217949099624,921
920,0.041780227619,0.00220162199639,931
930,0.041780227619,0.00222349499563,941
940,0.041780227619,0.00224751399583,951
950,0.0421715364111,0.00228518799577,961
960,0.0421715364111,0.00231024099594,971
970,0.0421715364111,0.00233656999626,981
980,0.0429676019835,0.0023588449958,991
990,0.0429676019835,0.00238737999553,1001
1000,0.0429676019835,0.00241283999549,1011
