iterations,fitness,time,fevals
0,0.0183055015747,1.97560002562e-05,11
10,0.0189656785881,3.80600004064e-05,21
20,0.0191633014666,5.55750002604e-05,31
30,0.018246955245,7.33990000299e-05,41
40,0.0179794277824,9.07690000531e-05,51
50,0.0191467128627,0.000107130000288,61
60,0.0199885183455,0.000126466000438,71
70,0.0202703430273,0.00014546500006,81
80,0.0217852296718,0.000164273999872,91
90,0.0223828780579,0.000185701000191,101
100,0.0229220479977,0.00020563399994,111
110,0.0238977343824,0.000226033000217,121
120,0.025533826668,0.000245510000241,131
130,0.0259294848862,0.000267501000053,141
140,0.0263842302263,0.000288551999802,151
150,0.027522953921,0.000309562999973,161
160,0.0281564463155,0.000347254999724,171
170,0.0281564463155,0.000370707999537,181
180,0.0281564463155,0.000393487999645,191
190,0.0290247499701,0.000413828999626,201
200,0.0292843323314,0.000435174999438,211
210,0.0304382757116,0.000456553999356,221
220,0.0308370344844,0.000477903999126,231
230,0.0309318980436,0.000499347998812,241
240,0.0316900081855,0.000520431998666,251
250,0.0320611364216,0.000542186998246,261
260,0.0322908527231,0.000564260998544,271
270,0.0322908527231,0.00058658999842,281
280,0.0323614478768,0.000607929998296,291
290,0.0323614478768,0.00063020199832,301
300,0.0323734394334,0.000651521998407,311
310,0.0323734394334,0.000672817998748,321
320,0.0324636595959,0.000694640999427,331
330,0.0324636595959,0.000715761999345,341
340,0.032973808211,0.000736941999094,351
350,0.032973808211,0.000758974998462,361
360,0.0330157617205,0.000780957998359,371
370,0.0330157617205,0.000803769998129,381
380,0.0331409822606,0.000824301998364,391
390,0.0332394127246,0.000847689998409,401
400,0.034319543921,0.000868221998644,411
410,0.0349278228497,0.000889449997885,421
420,0.0349278228497,0.000916449997931,431
430,0.0349339498041,0.00093825699787,441
440,0.0349339498041,0.000959943997259,451
450,0.0349339498041,0.00098178299686,461
460,0.0350589979673,0.00100313299754,471
470,0.0351482664441,0.00102447899735,481
480,0.0351482664441,0.00104682899746,491
490,0.0351482664441,0.00106908399812,501
500,0.0361648388647,0.00108948599791,511
510,0.036415939939,0.00111158199798,521
520,0.0364690787531,0.00113398499798,531
530,0.0364690787531,0.00115663599809,541
540,0.0367386233291,0.001177885998,551
550,0.0367386233291,0.00120032599807,561
560,0.0368424557409,0.00122209799792,571
570,0.0368424557409,0.00124440899799,581
580,0.0375316781211,0.00126708699827,591
590,0.0377199863693,0.00128919199778,601
600,0.0377199863693,0.00131121499817,611
610,0.0377199863693,0.00133281099806,621
620,0.0381186476758,0.00135478199809,631
630,0.0381186476758,0.00137711399839,641
640,0.0381186476758,0.00139959699845,651
650,0.0381186476758,0.00142235699877,661
660,0.0383830944233,0.00144344499859,671
670,0.0386613827925,0.00146597199819,681
680,0.0386613827925,0.00148857399745,691
690,0.0391653934743,0.00161444899732,701
700,0.0391867895372,0.00164062299791,711
710,0.0391867895372,0.00166556199838,721
720,0.0391867895372,0.00169089499832,731
730,0.0393138939736,0.00171702099851,741
740,0.0393138939736,0.00174229199911,751
750,0.0395135536155,0.00176760799968,761
760,0.0395135536155,0.00179250499968,771
770,0.0395135536155,0.00181741799952,781
780,0.0395135536155,0.0018433869991,791
790,0.0395135536155,0.00186849399961,801
800,0.0401418762086,0.00189280999984,811
810,0.0407394110391,0.00194306499998,821
820,0.0407394110391,0.00196860699998,831
830,0.0407394110391,0.00199406199954,841
840,0.0407394110391,0.00202013099988,851
850,0.0410606712386,0.00204505399961,861
860,0.0410606712386,0.0020704869994,871
870,0.0412345377214,0.00209552699926,881
880,0.0415566206762,0.00211940699864,891
890,0.041790580649,0.0021447679992,901
900,0.0418243784557,0.00216913499935,911
910,0.0418243784557,0.00219463699977,921
920,0.0418243784557,0.00221954900007,931
930,0.0418243784557,0.00224527800037,941
940,0.0418299548021,0.00227370799985,951
950,0.0418307823107,0.00229813999977,961
960,0.042257625637,0.00232261200017,971
970,0.042257625637,0.00234742199973,981
980,0.042257625637,0.00237323499914,991
990,0.042257625637,0.00239830499868,1001
1000,0.042257625637,0.00246160799907,1011
