iterations,fitness,time,fevals
0,0.0329820260257,0.00826080499974,789
10,0.0432123283216,0.0180466349993,1489
20,0.0542138800954,0.0229836169992,2177
30,0.0581223706517,0.0268497409988,2875
40,0.0571006943135,0.030516204999,3563
50,0.0675954832335,0.0344355819989,4263
60,0.0635629724615,0.0382413839989,4970
70,0.0616593352102,0.0422564929995,5666
80,0.0654980875888,0.0463203889994,6362
90,0.0798172824592,0.0503964399995,7069
100,0.0753661241468,0.0535732229991,7763
110,0.0784059836893,0.0568831089995,8462
120,0.0763474273421,0.0603956519999,9169
130,0.0755759738392,0.0631364459996,9869
140,0.0742654545309,0.0666027129992,10551
150,0.0716811641424,0.0697061279989,11249
160,0.0716957970313,0.0731772339996,11955
170,0.0674199769128,0.0759062239995,12655
180,0.0813984807982,0.0789369459999,13348
190,0.0764168468878,0.0827113700007,14055
200,0.0709382628909,0.0857985670009,14758
210,0.0734044366055,0.0891649900004,15462
220,0.0719264272146,0.092371572001,16166
230,0.078048585224,0.0957046710009,16861
240,0.0683359539252,0.102346245,17549
250,0.0757425752632,0.105781894001,18251
260,0.0695705689379,0.109240504001,18955
270,0.0739543466237,0.113897037,19647
280,0.0776610903378,0.117469852001,20349
290,0.0711526019718,0.120826234001,21050
300,0.0755660085438,0.124125404001,21751
310,0.0743865587902,0.12719191,22433
320,0.0813526579151,0.130015268,23156
330,0.0766470919646,0.133245941,23843
340,0.0743625968343,0.136847586999,24528
350,0.0791851862774,0.139555079999,25219
360,0.0716565060458,0.142727399999,25922
370,0.074980636294,0.145635380999,26616
380,0.0755561704449,0.148827116999,27321
390,0.0810845544078,0.151760529999,28016
400,0.0810226438127,0.154537093998,28710
410,0.0792906920234,0.157094743999,29391
420,0.0807806014617,0.159966220998,30081
430,0.0852110575717,0.162982731998,30800
440,0.0853025256631,0.166298463999,31501
450,0.0912655149968,0.169492513999,32198
460,0.0907417416851,0.172046750999,32887
470,0.0873280666605,0.174717235999,33591
480,0.0823438503091,0.177492000999,34279
490,0.0857024072839,0.180001448999,34983
500,0.0833764597439,0.182502977,35678
510,0.0839565048024,0.185253572,36373
520,0.0799446873275,0.187984131,37065
530,0.0786661625652,0.190573526001,37768
540,0.0747331592056,0.193403479001,38462
550,0.0724369802727,0.196359781001,39167
560,0.0740836710832,0.199177074001,39865
570,0.0757435304033,0.202036868001,40565
580,0.0774857329368,0.205086656001,41270
590,0.0790804456557,0.208274932001,41947
600,0.075356046649,0.210940676001,42640
610,0.0755501410704,0.214694739,43338
620,0.0755603187314,0.218296596,44023
630,0.0691583430658,0.221520159,44715
640,0.0773452529683,0.225448796,45435
650,0.0695391964203,0.229560512999,46127
660,0.0736231729117,0.234347219999,46837
670,0.0785007333826,0.239014281999,47532
680,0.076045615183,0.242103065999,48235
690,0.0725321144565,0.245698075999,48925
700,0.0703609768923,0.248849707999,49633
710,0.0742251925148,0.252171549999,50328
720,0.0767977190159,0.256351686999,51024
730,0.0799393684949,0.259091401999,51732
740,0.0821423704091,0.262085732999,52429
750,0.0772241584953,0.265662377,53132
760,0.0761400751109,0.269443691,53824
770,0.076785077858,0.272413872,54519
780,0.0772488080847,0.275127606001,55221
790,0.0792998844252,0.278514353001,55921
800,0.0813017260419,0.281010056001,56624
810,0.0934431100364,0.284065411001,57331
820,0.0856357727674,0.286776927001,58036
830,0.0811980339046,0.290098224002,58726
840,0.0799005531121,0.292947954002,59441
850,0.0829322206611,0.295618717002,60138
860,0.0850930859502,0.298409546001,60834
870,0.0824864863388,0.301851601002,61532
880,0.0900132287107,0.304424674002,62225
890,0.0948422366815,0.307162772002,62914
900,0.0870242112,0.309773214002,63600
910,0.0740323483621,0.313155680002,64311
920,0.0739378439292,0.316153710001,65016
930,0.0707321074439,0.319302978,65713
940,0.0725755375552,0.322108846,66406
950,0.0751786177567,0.325422709,67107
960,0.0732398224661,0.328357495,67800
970,0.0758777293836,0.331691911,68505
980,0.0751904821322,0.335217312,69197
990,0.0743565967798,0.338163127,69890
1000,0.0784150481075,0.34100528,70587
