iterations,fitness,time,fevals
0,0.0191527311289,2.25419998969e-05,11
10,0.019419651484,4.07099996664e-05,21
20,0.0193398934219,5.93659997321e-05,31
30,0.0193129950728,7.72899993535e-05,41
40,0.0198293326506,9.50049989115e-05,51
50,0.0208623567677,0.000112808998892,61
60,0.0205658064245,0.000130081998577,71
70,0.0199769116512,0.00014854499932,81
80,0.0194028696915,0.00016683099966,91
90,0.0198218619073,0.00018515300053,101
100,0.0205378205192,0.000207873000363,111
110,0.0215570840308,0.000226359000408,121
120,0.0230717747565,0.0002458200006,131
130,0.0234383412016,0.00026613800037,141
140,0.0238961939412,0.000286287000563,151
150,0.0238961939412,0.000307820000671,161
160,0.0239591382797,0.000329557001351,171
170,0.0245652917867,0.000353949000782,181
180,0.0245652917867,0.000375803000679,191
190,0.024746305495,0.00039806300083,201
200,0.0247632627691,0.000419408001108,211
210,0.0256569903309,0.000440816001174,221
220,0.0263158178385,0.000462488001176,231
230,0.0268789667689,0.000484507001602,241
240,0.0273832627876,0.000506354001118,251
250,0.0275228735531,0.000534194001375,261
260,0.0279904036232,0.000556452001547,271
270,0.028615294204,0.000578532000873,281
280,0.0295973833324,0.000600409000981,291
290,0.0297248163129,0.000623584001005,301
300,0.0298436688332,0.000651698001093,311
310,0.0300972683926,0.00067356800173,321
320,0.0302135755274,0.000696157002494,331
330,0.0317281572162,0.000718120002603,341
340,0.0321187496901,0.000738789001844,351
350,0.0321187496901,0.000762205001593,361
360,0.0321187496901,0.000784193001891,371
370,0.0321934654607,0.000804456001788,381
380,0.0321934654607,0.000827519002087,391
390,0.0325197874365,0.000848788002259,401
400,0.0329035391996,0.000869767001859,411
410,0.0329035391996,0.000891905002391,421
420,0.0337569700857,0.000914088001991,431
430,0.0341822981359,0.000935865002248,441
440,0.0348549217431,0.000958214001912,451
450,0.0348549217431,0.000980830001936,461
460,0.0353928273171,0.00100314600149,471
470,0.0357244933996,0.00102759600122,481
480,0.0357616121707,0.00105235400133,491
490,0.0363625575098,0.00107724200188,501
500,0.0363625575098,0.00113007800246,511
510,0.0363625575098,0.00115310000183,521
520,0.0363954495931,0.00126377700144,531
530,0.0363954495931,0.00128643400149,541
540,0.0366355753378,0.0013085110013,551
550,0.0367589200527,0.00133050200111,561
560,0.0368771653435,0.00135456000135,571
570,0.0368771653435,0.00137860200175,581
580,0.037015523372,0.00140032300169,591
590,0.037015523372,0.00142221800161,601
600,0.037694451163,0.00144293700123,611
610,0.0377939678603,0.00146409800072,621
620,0.0377939678603,0.0014864420009,631
630,0.0377939678603,0.00150835800014,641
640,0.0377939678603,0.00152979700033,651
650,0.0385897954361,0.00154969700088,661
660,0.0387542182195,0.00158613700114,671
670,0.0387542182195,0.00160853800116,681
680,0.0390663718781,0.00163040000189,691
690,0.0394480033096,0.00165138400189,701
700,0.0395408957403,0.00167653300196,711
710,0.0395408957403,0.00169918800202,721
720,0.0402830481219,0.00172104800185,731
730,0.0402830481219,0.00174342300215,741
740,0.0402830481219,0.00178244400286,751
750,0.0402830481219,0.0018061330029,761
760,0.0402830481219,0.00182774700261,771
770,0.0402830481219,0.00184962200183,781
780,0.0410184569637,0.00187061200177,791
790,0.0422911515373,0.00189271000181,801
800,0.0422911515373,0.00191467900186,811
810,0.0425443818685,0.00194112600184,821
820,0.0437830730778,0.00196775500171,831
830,0.0437830730778,0.00199094800246,841
840,0.0438312767603,0.00201278000259,851
850,0.0443255360984,0.00203424800202,861
860,0.0443255360984,0.00205653100238,871
870,0.0443255360984,0.00207885100281,881
880,0.0444253305174,0.00210109300224,891
890,0.0444253305174,0.00212576300237,901
900,0.044458667225,0.00214808700275,911
910,0.044458667225,0.00217067000267,921
920,0.044458667225,0.00219420400208,931
930,0.0449210776842,0.00221683100153,941
940,0.0451471113293,0.00223946900132,951
950,0.0451471113293,0.00226222100173,961
960,0.0451471113293,0.00228490300196,971
970,0.0451471113293,0.00230740600182,981
980,0.0451471113293,0.00233008900159,991
990,0.0451471113293,0.00235280800098,1001
1000,0.0451471113293,0.00239232600052,1011
