iterations,fitness,time,fevals
0,0.0227820983694,1.61542183,1000
10,0.0225573705168,3.168014678,2100
20,0.0235050824398,5.423271019,3200
30,0.0250404635199,7.273364737,4300
40,0.0235740945333,8.877311249,5400
50,0.0247017819084,10.397042033,6500
60,0.0259066074306,11.898776781,7600
70,0.0255237604718,13.434399968,8700
80,0.027320200066,14.951976271,9800
90,0.02619494268,16.452795823,10900
100,0.0276278587595,18.151907119,12000
110,0.0286179754962,19.691045644,13100
120,0.0276519697623,21.367101651,14200
130,0.0274283519732,22.889659857,15300
140,0.0282711605948,24.395342378,16400
150,0.0287252710388,25.924326516,17500
160,0.0267404472614,27.9469264,18600
170,0.0286256520849,30.158803284,19700
180,0.0286968308737,31.679979882,20800
190,0.0280516808746,33.355411406,21900
200,0.029659410294,35.079030545,23000
210,0.0285564650043,36.664971816,24100
220,0.0305303505288,38.21495772,25200
230,0.0309291173224,39.816479233,26300
240,0.0291187313019,41.461699913,27400
250,0.0290633078338,43.129671499,28500
260,0.0297347121287,44.729661149,29600
270,0.0299275415134,46.262031436,30700
280,0.0297738670334,47.827242454,31800
290,0.0316767846049,49.354036914,32900
300,0.0294327626434,50.859854319,34000
310,0.0298282152768,52.355335726,35100
320,0.0300728868113,54.023719389,36200
330,0.030074734835,55.623208013,37300
340,0.0310613546932,57.307562904,38400
350,0.0308594730682,58.876632601,39500
360,0.0322410915242,60.392215958,40600
370,0.0319158317051,61.936557269,41700
380,0.0322839903389,63.531016414,42800
390,0.0316979526073,65.214866313,43900
400,0.0303398809901,67.150204836,45000
410,0.0310686855852,68.713633596,46100
420,0.0319700334981,70.249452387,47200
430,0.0317621569028,71.835652562,48300
440,0.0314343737464,73.392126392,49400
450,0.0324031880065,75.262489605,50500
460,0.0321450779624,77.062631349,51600
470,0.0313026631666,78.759057356,52700
480,0.0324465599735,80.986751383,53800
490,0.0309642473417,82.541741655,54900
500,0.0331930780783,84.489675248,56000
510,0.0314088419454,86.524649357,57100
520,0.0318690475506,88.698551477,58200
530,0.0330216404048,90.234298127,59300
540,0.0317957705693,91.760946767,60400
550,0.0328129471849,93.273318455,61500
560,0.0318437806992,94.790823233,62600
570,0.0332229681711,96.3414916,63700
580,0.0322078658167,97.900248471,64800
590,0.032647469963,99.414620893,65900
600,0.0328718884523,100.972798387,67000
610,0.0315695434778,102.506152416,68100
620,0.0324423532714,104.014623688,69200
630,0.0331302894237,105.507260864,70300
640,0.0329681725268,107.015228627,71400
650,0.0327307391722,108.644236964,72500
660,0.0323663574803,110.361024215,73600
670,0.0323256355151,111.853613956,74700
680,0.0318830622534,113.837674417,75800
690,0.0333371883999,115.554278091,76900
700,0.0316604615844,117.824062892,78000
710,0.0321085710044,119.701640235,79100
720,0.0332108539325,121.303971438,80200
730,0.0323646185538,123.248766897,81300
740,0.0332021052292,125.324066035,82400
750,0.0347487667737,127.425920905,83500
760,0.0337345320791,129.029072468,84600
770,0.0349651168852,130.590744463,85700
780,0.033963116865,132.148912604,86800
790,0.0332065515013,133.692677575,87900
800,0.0343771470034,135.307084826,89000
810,0.0345983414508,137.154118826,90100
820,0.0340569701189,138.779115535,91200
830,0.0343456854782,140.280014102,92300
840,0.033547522862,141.777884422,93400
850,0.0347536118918,143.26640753,94500
860,0.0343952609471,144.762167144,95600
870,0.0339963574826,146.543579162,96700
880,0.0343412247079,148.110447142,97800
890,0.0338734516725,149.636339082,98900
900,0.0330874210241,151.232309556,100000
910,0.0345181989772,152.830577545,101100
920,0.033147969554,154.363816735,102200
930,0.0352948974988,155.942184879,103300
940,0.0337182239796,157.686209844,104400
950,0.035835700132,159.389581652,105500
960,0.0345739848734,161.017250503,106600
970,0.0333288375048,163.044557009,107700
980,0.0351043452469,164.673519333,108800
990,0.0344485509785,166.501709037,109900
1000,0.0338419856787,168.200460006,111000
