iterations,fitness,time,fevals
0,0.0224714204148,1.588251106,1000
10,0.0230786269147,3.184029107,2100
20,0.0213181067621,4.797891,3200
30,0.0193595772473,6.389758031,4300
40,0.0215471944068,7.977924306,5400
50,0.0192103311523,9.56519237,6500
60,0.0217572829225,11.156537337,7600
70,0.0203814647846,12.732959077,8700
80,0.0193804734001,14.296952289,9800
90,0.020376958307,15.850443119,10900
100,0.0212980125232,17.438215262,12000
110,0.0190163219164,18.986527689,13100
120,0.0201085516332,20.538634315,14200
130,0.0208233589245,22.133104712,15300
140,0.0193879927301,23.709409233,16400
150,0.02211619457,25.272256925,17500
160,0.0204190632978,26.886202063,18600
170,0.0212866063957,28.488758608,19700
180,0.0194323763245,30.078400747,20800
190,0.0201209048138,31.684736129,21900
200,0.019996698271,33.294701334,23000
210,0.020615622315,34.87895638,24100
220,0.0195875185192,36.467689983,25200
230,0.0199609598574,38.066799697,26300
240,0.0206519299346,39.655951061,27400
250,0.0208171054612,41.244267626,28500
260,0.0211477097936,42.850300851,29600
270,0.0205814392356,44.497275348,30700
280,0.0214520806037,46.151339306,31800
290,0.0211454471745,47.785821837,32900
300,0.0205613116243,49.417569045,34000
310,0.0211450154678,51.000411253,35100
320,0.0222349779153,52.554120181,36200
330,0.0201833891442,54.122543333,37300
340,0.0200065784614,55.720533534,38400
350,0.0221423963155,57.296501452,39500
360,0.0215141946237,58.85783211,40600
370,0.0199633307477,60.441755984,41700
380,0.0209019765826,62.031410255,42800
390,0.0208745949079,63.625763617,43900
400,0.0196838390038,65.230020251,45000
410,0.0195041627495,66.843416801,46100
420,0.0210142257571,68.439568006,47200
430,0.020591278656,70.040643246,48300
440,0.020240683837,71.6973433,49400
450,0.0211629437816,73.433366062,50500
460,0.0204210290153,75.047295119,51600
470,0.0206661914294,76.66234766,52700
480,0.0205006327041,78.470841535,53800
490,0.020605460565,80.073218551,54900
500,0.020567788317,81.67542593,56000
510,0.0208303316164,83.371917732,57100
520,0.0192469284855,85.042573404,58200
530,0.0201785389041,86.698430939,59300
540,0.0228348116987,88.285044958,60400
550,0.021880701416,89.845477652,61500
560,0.022419257768,91.41099254,62600
570,0.0213497504872,92.984709218,63700
580,0.0208666405226,94.584754284,64800
590,0.0210853686709,96.207940146,65900
600,0.0210437567985,97.854343374,67000
610,0.0218629093914,99.455426438,68100
620,0.0218547978577,101.070106001,69200
630,0.0205571430183,102.688012504,70300
640,0.0209654315361,104.298568872,71400
650,0.0190981306226,105.895167181,72500
660,0.0183574114413,107.51053515,73600
670,0.020161076581,109.189858722,74700
680,0.0214946742393,110.789580354,75800
690,0.0205532626979,112.436339618,76900
700,0.0218487138586,114.076423049,78000
710,0.0203336553566,115.747953643,79100
720,0.0220337641406,117.615415885,80200
730,0.0201487081271,119.175542646,81300
740,0.0207293880055,120.736449183,82400
750,0.0198119327195,122.29470205,83500
760,0.0204962624275,123.869597382,84600
770,0.0193271237429,125.44936405,85700
780,0.0206899775473,127.05373892,86800
790,0.021866995048,128.613769103,87900
800,0.0213812670563,130.272070643,89000
810,0.020098016282,132.272354934,90100
820,0.0197719146462,133.875364152,91200
830,0.0199216843738,135.434739666,92300
840,0.0211653991995,137.000189635,93400
850,0.0195301363777,138.670581742,94500
860,0.0202937032563,140.239283332,95600
870,0.0206563808842,141.833387237,96700
880,0.0220879496276,143.418199643,97800
890,0.0212037660593,145.003800263,98900
900,0.0212162535356,146.603835778,100000
910,0.0210928101734,148.191933424,101100
920,0.0209911469554,149.794993418,102200
930,0.0207954900845,151.372851809,103300
940,0.0199138377146,152.954475934,104400
950,0.0188824357056,154.529237869,105500
960,0.0227162924009,156.212018091,106600
970,0.0219692013306,157.785120176,107700
980,0.0207478478227,159.432413528,108800
990,0.0205444883187,161.02451759,109900
1000,0.0219617590311,162.646260421,111000
